Ticker,Date,Cleaned_Headlines
MSFT,2015-05-22,"['@cnbcnow breaking: $msft, $crm held significant talks; nadella and benioff could not agree on price, sources tell @davidfaber']"
MSFT,2015-06-02,"[""longbow: windows 10 details 'read cautious'"", ""why the iphone 6s won't have wireless charging - even though the apple watch already does""]"
MSFT,2015-06-05,['apple inc. app store awash in third submissions']
MSFT,2015-06-09,"['mid: red names in dow jones - aapl, dis, mcd, msft, nke, wmt', 'is tim cook the new steve ballmer?']"
MSFT,2015-06-10,['microsoft corporation boosts storage for xbox consoles']
MSFT,2015-06-11,"[""facebook inc.'s oculus vr headset to include xbox controller"", 'at oculus presentation, microsoft xbox head partnership just announced', 'consumers will have ability to stream xbox one games to oculus rift', 'oculus virtual realty headset to have ""tight integration"" with microsoft windows']"
MSFT,2015-06-15,['bsquare renews windows distribution agreements with microsoft']
MSFT,2015-06-30,"['rumor microsoft dropping windows phone for android; microsoft to receive versions of google maps, youtube, search designed for windows  arena']"
MSFT,2015-07-01,"[""street estimates for microsoft windows 10 'still too high,' paccrest""]"
MSFT,2015-07-09,"[""idc publishes: 'pc market continues to decline ahead of windows 10 release'""]"
MSFT,2015-07-13,"['weekly tech highlights: apple watch sales tumbled, nyse endured a massive outage and more', 'microsoft release confirms co. to launch windows 10 globally on jul. 29']"
MSFT,2015-07-15,"[""nomura previews microsoft's q4 earnings: sees sentiment turning 'more positive after the difficult compares for the windows and office business in the june quarter,' reiterates buy, $55 target""]"
MSFT,2015-07-29,"[""here's how microsoft windows 10 upgrade is going to be a rising tide that lifts all boats""]"
MSFT,2015-07-30,"[""will windows 10 replace windows 7's dominance?""]"
MSFT,2015-08-02,['microsoft attracts small businesses for windows 10 launch']
MSFT,2015-08-04,['windows 10 not likely to slow down the internet after all']
MSFT,2015-08-20,"[""two companies benefiting from windows 10 that aren't microsoft""]"
MSFT,2015-08-26,"[""update: pacific crest's barnicle continues to believe windows 10 could provide 'unexpected upside' to microsoft's results; maintains overweight rating, $55 price target"", ""from microsoft's windows blog: 'windows 10 now on 75 million devices'"", ""pacific crest's barnicle notes windows 10 is 'trending in line with expectations'; cites retailer feedback, suggests expectation for 6% decline in d&c sales in '16 'reasonable or even conservative'""]"
MSFT,2015-08-27,['windows 10 creating demand for chip orders for notebooks']
MSFT,2015-09-01,['vmware introducing software to help management of windows applications']
MSFT,2015-09-08,"['microsoft & dell expand partnership - will deliver windows 10 devices and services to enterprise customers', 'the iphone generates more revenue than google, ebay and facebook combined']"
MSFT,2015-09-09,"['micrsoft shares back near lod as apple highlights windows 10', 'a basket of apple peers to watch following ipad pro, watch presentations']"
MSFT,2015-09-11,"[""4 stocks that could feel the heat from apple's iphone 6s unveil""]"
MSFT,2015-09-23,['wunderlich reiterates microsoft hold rating citing pc market pressure coupled with lack of material impact of new release as customers continue to evaluate move to cloud with office 365']
MSFT,2015-09-24,"[""summit research's henry guo views baidu/microsoft partnership as modestly positive for baidu, issues caution over windows 10 traction in china""]"
MSFT,2015-09-28,"['intc, hd, msft, trv only green s&p 500 stocks']"
MSFT,2015-09-29,"['update: fbr\'s ives sees microsoft\'s \'laser on software... leaves it well positioned to enter the ""golden age"" of cloud computing with windows 10 as a major potential catalyst\'']"
MSFT,2015-10-06,"[""fbr's ives loving microsoft after windows 10 event""]"
MSFT,2015-10-22,"[""cnbc now tweets: 'breaking: microsoft cuts 1,000 jobs in new round of layoffs, in addition to earlier cuts. • $msft'""]"
MSFT,2015-11-03,"[""microsoft and bio launch tour, will highlight 'hello'- new biometric windows 10 login""]"
MSFT,2015-12-29,['microsoft exec: more has to be done before consumers ditch their iphone for a microsoft phon']
MSFT,2015-12-30,"[""noted tech analyst fbr's daniel ives offers top 10 m&a marriages for '16: csco, ibm, hp, msft, qlik, others""]"
MSFT,2016-01-04,"['fbr increasingly positive on microsoft following windows 10 adoption data', 'hearing microsoft has said windows 10 is now running on 200m devices']"
MSFT,2016-01-06,"['detwiler fenton sees aapl, goog, amzn or msft possibily acquiring amcc to supplement arm efforts']"
MSFT,2016-01-13,"['update: morgan stanleu upgrades msft on strong cloud positions, gains in data center share, stability of office franchise and decreased risks to windows']"
MSFT,2016-01-14,"[""snoop dogg upset with his xbox, threatens bills gates: 'what the f**k are you doing?'""]"
MSFT,2016-01-19,['smart watch war heating up: microsoft offers up to $250 discount to apple watch users']
MSFT,2016-01-24,['apple and microsoft earnings: is it mac versus pc all over again?']
MSFT,2016-01-27,"[""opinion: augmented reality could kill apple's iphone""]"
MSFT,2016-02-16,"[""this is what microsoft has to say about hulu's availability on windows 10""]"
MSFT,2016-02-17,['energous spikes 17% after bgr calls co. an iphone game']
MSFT,2016-03-09,"['polycom, microsoft report extension of video collaboration in office 365, skype for business']"
MSFT,2016-03-11,['detwiler fenton sees msft penetration into plcm market a net benefit over the long for plcm']
MSFT,2016-03-21,"['xbox may allow digital game trades', ""michael pachter tweets head of xbox aaron greenberg, mentions baird's colin sebastian""]"
MSFT,2016-03-30,"['microsoft outlines intelligence vision and announces new innovations for windows 10,', 'hearing a microsoft senior exec has said windows 10 os has 270m users over the eight months since launch']"
MSFT,2016-03-31,"[""bmw releases new digital mobility experience using microsoft's azure""]"
MSFT,2016-04-21,"[""earnings: what's up with the economy? mcd, msft, ge and cat might know"", 'shares of linkedin trading up ~0.70%, traders passing around comments regarding possible interest from microsoft']"
MSFT,2016-04-24,['rolls to integrate microsoft azure iot suite and cortana intelligence suite into service solutions']
MSFT,2016-04-27,['bsquare renews distribution agreement for microsoft windows iot products']
MSFT,2016-05-31,"['2 things i would do if were tim cook, from the analyst with a $1 trillion valuation on apple']"
MSFT,2016-06-01,"[""from microsoft blog: 'windows veteran dona sarkar is new head of windows insider program'""]"
MSFT,2016-06-13,"['microsoft, at e3, unveils xbox one s', 'these venture capitalists were bullish on linkedin', 'this analyst just downgraded linkedin, recommends shareholders to sell into strength', ""good for linkedin, 'terrible' for microsoft"", ""moody's reviews microsoft's aaa rating for downgrade following announced acquisition of linkedin"", ""oppenheimer on microsoft: 'while the acquisition comes as a surprise, we see the potential of integration with msft's suite of cloud products as driving a differentiated unique enterprise service'"", ""global equities' trip chowdhry believes linkedin 'will very likely fail in microsoft,' calls microsoft 'a dead stock'"", 'microsoft debuts xbox s, announces ""project scorpio"" coming holiday 2017', 's&p affirms microsoft ratings following linkedin purchase', 'kurnos on smid internet implications from microsoft, linkedin deal', 'nadella, weiner talk microsoft/linkedin acquisition', 'shares of linkedin rally $60 as hearing microsoft halted news pending may be related to deal at ~$26b', 'linkedin corp shares up 47.24% pre as microsoft releases pr that they will acquire linkedin for $196/share or $26.2b', ""microsoft website shows 'microsoft to acquire linkedin'"", 'salesforce shares fall nearly $2 as traders selling following news microsoft will buy linkedin', 'mid market update: markets edge lower; microsoft to acquire linkedin for $26 billion', 'microsoft to acquire linkedin for $26 billion, its largest acquisition', 'the market in 5 minutes: microsoft, and some historic iphone news', 'update: microsoft sees linkedin acquisition as minimal dilution of ~1% to non eps for fy17, to become accretive to earnings in fy19']"
MSFT,2016-06-14,"['linkedin canceled apple watch party event', 'pacific crest downgrades linkedin,', ""deutsche bank calls $26 billion price tag for linkedin 'reasonable'"", ""microsoft's linkedin acquisition: is this another nokia or is there real value here?"", 'argus on linkedin following microsoft buyout news: acceleration likely under microsoft', ""with linkedin's m&a now priced in, goldman downgrades stock to neutral"", ""why wunderlich endorses microsoft's linkedin acquisition""]"
MSFT,2016-06-15,"[""did microsoft get a good deal on linkedin's user base? here are 7 other buyouts to compare""]"
MSFT,2016-06-16,['salesforce was potential suitor for linkedin suitor before microsoft deal']
MSFT,2016-06-17,['microsoft + linkedin = facebook?']
MSFT,2016-06-21,['microsoft at highest level since linkedin purchase']
MSFT,2016-06-23,"[""keybanc expects linkedin's dataset should create significant value for microsoft"", ""linkedin's dataset may give microsoft an edge over google & amazon""]"
MSFT,2016-06-24,"['deutsche bank positive on microsoft, linkedin deal']"
MSFT,2016-06-28,['playstation 4 and xbox one are already being replaced? upgrades for ultrahd/4k tvs']
MSFT,2016-06-29,"['crm shares spiking, traders passing article speculating crm may be target of orcl or msft', 'microsoft azure is gaining traction among techies']"
MSFT,2016-06-30,"[""windows 10 to see big changes with its free 'anniversary update'""]"
MSFT,2016-07-05,"[""filing details from microsoft and salesforce's bidding war for linkedin""]"
MSFT,2016-07-11,"['ge and microsoft partner to bring predix to azure for industrial customers', 'general electric and microsoft align to bring predix to azure']"
MSFT,2016-07-12,"[""facebook to announce plans to use microsoft's office 365  street journal""]"
MSFT,2016-07-18,"['android lovers, rejoice: windows may be coming to your chromebook']"
MSFT,2016-07-19,"['after gainers: mrvl up 11.5%, isrg 6.7%, hawk 4.3%, ctas 3.3%, msft 3.2%, manh 3%']"
MSFT,2016-07-22,"[""anxious argus and the gap in microsoft's product mix (rip, windows phone)""]"
MSFT,2016-07-25,"[""blackberry opts to provide secure apps through microsoft's azure cloud platform""]"
MSFT,2016-08-01,['microsoft to offer multi usd bond to finance linkedin acquisition']
MSFT,2016-08-04,"['linkedin proves itself to microsoft, beats estimates', 'earnings: how might msft purchase of lnkd affect membership?']"
MSFT,2016-08-22,"['8 from linkedin shows ~232.078m shares voted for microsoft/liberty deal, ~6.057m shares voted against']"
MSFT,2016-08-30,"[""idc sees microsoft's windows doubling share in tablet by 2020, other moves in tablet space""]"
MSFT,2016-09-20,"['after gainers sept. 20, 2016: clvs up 10.3%, adms 6.1%, spsc 5.6%, adbe 5%, fdx 2.7%, kbh 2.2%, msft 1%, srpt 1%']"
MSFT,2016-09-22,"['option alert: msft fri $58.5 calls at the ask: volume of 3,000 @ 1.22 vs 685 open interest']"
MSFT,2016-09-28,"['apple teams with deloitte to help businesses implement use of iphone, ipad', ""spokesperson from ec's competition branch declines comment following report microsoft/linkedin deal could see complications getting eu approval; highlights cos. have not yet submitted notification to commission""]"
MSFT,2016-09-30,"[""marc benioff is complaining about losing out on linkedin: 'sore loser' or 'pretty good battlefield strategy'?""]"
MSFT,2016-10-04,"[""microsoft ventures participates in $25m series b funding round for cognitivescale to accelerate adoption of industry cognitive clouds, size of msft's investment not disclosed"", 'ctfn m&a reporting microsoft could file for ec approval of linkedin acquisition shortly']"
MSFT,2016-10-10,['hearing the information reporting salesforce is failing to get coalition against microsoft/linkedin deal']
MSFT,2016-10-13,"['how aws, azure, google cloud adoption will impact the security market']"
MSFT,2016-10-14,"['npd group data shows xbox one was best selling console at u.s. retail last month vs. ps4, this is 3rd month in a row that xbox beat ps4; note that ps4 pro that supports vr gaming releasing in november', 'xbox one beats sony ps4 sales 3 months in a row', 'hearing microsoft formally files with ec for approval of linkedin deal', ""piper's gene munster highlights survey results showing iphone's rising popularity among teens""]"
MSFT,2016-10-17,['azure continues to drive microsoft corporation; goldman expects above consensus eps']
MSFT,2016-10-21,"[""microsoft's azure segment steps up to deliver a big q1 surprise""]"
MSFT,2016-10-26,"[""microsoft at today's windows 10 event displays new vr headset; will cost $299 and debut in 2017"", ""microsoft's windows 10 event commences at 10am est today"", ""tim cook was disrespected during apple's conference call: jim cramer""]"
MSFT,2016-10-27,"['what analysts expect out of amazon, linkedin, chevron, and exxonmobil earnings']"
MSFT,2016-11-16,['microsoft offers concessions to eu regulators over bid for linkedin']
MSFT,2016-11-23,"['ctfn news tweets: microsoft remedies expected to satisfy ec phase 1 - ctfn ctfn.news/microsoft… $lnkd $msft #antitrust #mergers #stocks', ""hearing eu antitrust regulators expected to clear with conditions microsoft's purchase of linkedin"", 'salesforce shares selling off to lows of $73.98/share on heels of microsoft, linkedin report']"
MSFT,2016-11-28,"[""vox tackles apple's structure: why the tech behemoth might need to update more than just the mac""]"
MSFT,2016-12-05,"[""possible outcomes for the eu's ruling on microsoft/linkedin deal""]"
MSFT,2016-12-06,"[""eu clears microsoft's linkedin deal with a few strings attached""]"
MSFT,2016-12-08,['8 from microsoft shows co. completed purchase of linkedin']
MSFT,2016-12-21,['dell leader in adopting windows hello biometric security solutions']
MSFT,2016-12-28,['professional diversity network announces settlement agreement with linkedin']
MSFT,2017-01-26,"['what might to expect when msft, intc and cvx report earnings?']"
MSFT,2017-02-07,"[""csra announces three agreement to migrate to microsoft's azure government cloud platform""]"
MSFT,2017-02-28,['xbox unveils new $9.99 monthly videogame subscription service to allow gamers to play over 100 xbox one and backward compatible xbox 360 games']
MSFT,2017-03-01,"[""xbox's monthly subscription service could be bad news for gamestop""]"
MSFT,2017-03-07,"[""linkedin told russian communications watchdog it isn't willing to comply with russian data storage legislation""]"
MSFT,2017-03-08,['president donald trump tweets: linkedin workforce report: january and february were the strongest consecutive months for hiring since august and september 2015']
MSFT,2017-03-17,['microsoft turning azure cloud service skeptics into believers']
MSFT,2017-03-29,['windows solitaire makes surprise appearance in video game hall of fame finals']
MSFT,2017-04-28,"[""analyst 'absolutely certain' azure will beat out aws within 5 years""]"
MSFT,2017-06-09,['microsoft buys hexadite to strengthen windows 10 security']
MSFT,2017-06-12,"['microsoft (msft) xbox one x to hit the market in november', 'us supreme court has ruled in favor of microsoft related to xbox 360 class action suit']"
MSFT,2017-07-17,"[""microsoft's azure might have hit an inflection point ahead of q4 results""]"
MSFT,2017-08-22,"[""microsoft and halliburton partnership to begin with haliburton's iot devices available on azure for real data streaming""]"
MSFT,2017-10-03,"[""microsoft and netapp announce industry's first azure enterprise nfs service""]"
MSFT,2017-10-25,"['ge, microsoft report internet partnership based on predix azure software']"
MSFT,2018-01-30,['ptc selects microsoft azure as its preferred cloud platform for the industrial sector']
MSFT,2018-02-08,['cornerstone to deliver its customers linkedin learning content']
MSFT,2018-02-28,"[""techcrunch publishes 'facebook rolls out job posts to become the blue linkedin'""]"
MSFT,2018-03-05,"['microsoft to make it possible fro govt. clients to run its cloud tech on their own servers to make azure more appealing to local, federal agencies']"
MSFT,2018-03-27,['l3 technologies announced 5 strategic cloud computing partnership with microsoft azure government']
MSFT,2018-03-29,"['microsoft will undergo big reorganization, longtime windows chief to depart', 'microsoft considers raising license fees for windows os']"
MSFT,2018-04-19,"[""linkedin is performing well under microsoft's umbrella, ceo""]"
MSFT,2018-04-24,"[""pandora announces integration with microsoft's xbox one, allows listeners to stream with pandora premium""]"
MSFT,2018-04-27,"['microsoft, digimarc partner to integrate scanning software in windows 10 operating system']"
MSFT,2018-06-29,"[""shares of sony, microsoft fail to react following kotaku's story from thursday's after hours session that google is planning a game platform that could take on xbox and playstation,""]"
MSFT,2018-07-16,"['ge, microsoft report expanded partnership: ge digital will standardize predix solutions on microsoft azure']"
MSFT,2018-08-27,"[""'microsoft reportedly shelved an xbox vr headset'""]"
MSFT,2018-10-10,"[""oracle, microsoft's linkedin report collaboration to improve candidate, employee experience""]"
MSFT,2018-10-30,['hearing microsoft picks xilinx for over half of azure servers']
MSFT,2018-11-20,"['\'linkedin launches its own snapchat stories: ""student voices""\'']"
MSFT,2019-01-14,"[""update: global equities' chowdhry warns could take another 2 qtrs. for amazon's aws, microsoft's azure, google's gcp to clean their workloads from crypto miners abuse""]"
MSFT,2019-01-31,"['azure skies ahead for microsoft? analysts like continued cloud computing growth', ""update: morgan stanley on microsoft also notes 'however, weaker windows results sapped upside from the quarter and remind investors transactional risk remains in the business'"", ""morgan stanley maintains overweight and $140 target on microsoft as firm notes 'acceleration to 22% yoy cc commercial bookings growth and azure sustaining 76% yoy cc growth, the core secular drivers remain strong thru q2'""]"
MSFT,2019-02-25,"[""wedbush adds microsoft to best ideas list as firm believes co's 'azure platform, office 365, and enhanced ai capabilities coupled by a major partner and sales force push is a unique value proposition'; reiterates outperform $140 target""]"
MSFT,2019-03-26,"['adobe, in conjunction with kick off of adobe summit 2019 tues., issues 6 press releases highlighting partnerships with microsoft, linkedin, servicenow, roku, marketo, best buy, home depot']"
MSFT,2019-04-03,['akamai expands partnership with microsoft azure']
MSFT,2019-04-17,"[""microsoft highlights azure gov't. secret private preview, expansion of dept. of defense impact level 5; azure gov't secret now in private preview, pending accreditation""]"
MSFT,2019-04-23,"['td bank group to use microsoft azure as cloud foundation to provide tools for secure access to data, ai resources']"
MSFT,2019-04-24,['microsoft announces draft release of security configuration baseline settings for windows 10 version 1903 and for windows server version 1903 microsoft']
MSFT,2019-04-25,"[""update: barclays maintains overweight on microsoft, raises tgt to $152 as firm sees co sustaining a market cap above $1 trillion as feared headwinds in q3 mostly did not materialize, 'while azure and server & tools continued to show very strong results'""]"
MSFT,2019-06-05,['microsoft and oracle to interconnect microsoft azure and oracle cloud']
MSFT,2019-06-09,"['xbox showcases 60 anticipated games, including 34 to premiere in xbox game pass']"
MSFT,2019-06-12,"[""wedbush: microsoft's azure is closing in on amazon web services""]"
MSFT,2019-06-25,"[""update: jefferies maintains underperform on microsoft, raises target to $90 as firm notes 'azure will likely never see margins similar to aws at scale, and the long margin of even aws may be lower than most expect'"", ""microsoft's azure is no aws,""]"
MSFT,2019-07-11,"[""morgan stanley maintains overweight on microsoft, maintains $145 target as firm's 'cio survey highlights strong secular positioning' as 'software secular themes dominate the top of the cio priority list, and msft remains the best risk/reward'""]"
MSFT,2019-07-19,"[""update: morgan stanley maintains overweight on microsoft, raises target to $155 as firm notes 'strong secular positioning of msft's commercial business drove out across all revenue segments'"", ""update: morgan stanley on microsoft also notes 'providing core enterprise systems, that drive a highly recurring revenue base and durable eps growth – we see a solid case for msft to be valued as a new staple'""]"
MSFT,2019-08-19,"[""microsoft acquires jclarity to bolster azure's java team"", 'microsoft acquires jclarity to help optimize java workloads on azure']"
MSFT,2019-10-01,"['blackberry solutions available on microsoft azure marketplace', 'xilinx shares spike from session low, up 1.8% over last min., amid report microsoft will use co. chips in its azure cloud service']"
MSFT,2019-10-02,"['microsoft unveils windows 10 x, designed for dual screens']"
MSFT,2019-10-08,"[""update: jefferies on microsoft also notes 'multiple growth drivers (azure, office, linkedin)', 'levered to favorable secular trends', 'ensuing profitability and fcf from strong growth', 'continuing return of capital to shareholders'""]"
MSFT,2019-10-24,"[""update: stifel maintains buy on microsoft, raises target to $160 as firm notes co's 'commercial business continues to drive solid result', 'azure strength remains robust', and 'strong results bodes signal cloud spending remains strong'"", 'microsoft in the clouds with q1 earnings report on continued strong azure performance', ""update: wedbush maintains outperform on microsoft, raises target to $170 as firm remains 'bullish on msft into 2020 given our thesis that azure's cloud momentum is still in its early days of playing out with the company's massive installed base'""]"
MSFT,2019-10-25,"[""cloud competitors: how amazon web services, microsoft azure's quarterly performance stacks up""]"
MSFT,2019-10-28,"[""microsoft shares unaffected following earlier news 'purchase an xbox one with xbox all access for no upfront cost; special upgrade offer available for a limited time'""]"
MSFT,2019-11-15,"[""highlights from the xbox x019 show: project xcloud, 'everwild' and more""]"
MSFT,2019-12-13,"[""microsoft unveils its 'fastest, most powerful' xbox console ever""]"
MSFT,2020-01-14,"[""krebsonsecurity earlier reported microsoft will release software update tues. 'to fix an extraordinarily serious security vulnerability in a core cryptographic component present in all versions of windows'""]"
MSFT,2020-01-23,"[""update: piper sandler maintains overweight on microsoft, raises target to $190 notes 'm&a, cloud, security, and gaming to elevate msft in 2020'; 'would continue to own msft as a core cloud holding'""]"
MSFT,2020-01-29,"[""benzinga pro's top 5 stocks to watch for wed., jan. 29, 2020: aapl, tsla, fb, bynd, msft""]"
MSFT,2020-01-30,"[""update: bmo capital maintains outperform on microsoft, raises price target to $200 notes 'we believe double operating income growth, in part due to balanced performance between azure and server products, will drive msft shares higher.'""]"
MSFT,2020-02-05,"[""'jeff weiner to step down as linkedin ceo and become executive chairman'""]"
MSFT,2020-02-07,"['iphone maker foxconn makes masks for chinese employees, forces them to return to work']"
MSFT,2020-02-27,"[""benzinga pro's top 5 stocks to watch for thurs., feb. 27, 2020: msft, jcp, apt, bby, tnxp""]"
MSFT,2020-03-31,"[""benzinga pro's stock to watch for tues., mar. 31, 2020: msft""]"
MSFT,2020-04-03,"[""ps5 vs. xbox series x: tech alone won't crown a winner""]"
MSFT,2020-04-17,"[""microsoft becomes nba's 'official technology partner,' games to be broadcasted on azure""]"
MSFT,2020-04-23,"['apple reportedly shifting away from intel, will make its own mac chips']"
MSFT,2020-04-30,"[""update: morgan stanley on microsoft notes 'while not immune to covid impacts, a strengthening positioning buttresses our confidence in lt growth and keeps msft a top pick'""]"
MSFT,2020-05-02,"[""how amazon web services stacked up against microsoft's azure""]"
MSFT,2020-05-07,"['ea sports announces madden nfl 21 will be available on xbox series x', ""nbc streaming service peacock to launch on microsoft's xbox devices""]"
MSFT,2020-06-05,"[""recently appointed linkedin ceo apologizes after employees make 'disturbing and racist' comments at internal meeting""]"
MSFT,2020-06-16,"[""tim cook, satya nadella, others praise supreme court's landmark decision protecting lgbtq employees""]"
MSFT,2020-06-17,"[""gaming survey shows 'solid trends' as playstation 5, xbox series x prepare for launch""]"
MSFT,2020-06-22,"[""update: microsoft's xbox to partner with facebook to enable mixer community to transition to facebook gaming"", 'wwdc: apple announces support for xbox controllers with apple tv gaming']"
MSFT,2020-06-30,"[""'microsoft will reportedly reveal cheaper 'xbox series s' in august'  next web report""]"
MSFT,2020-07-08,['xperi subsidiary dts launches sound unbound on xbox one']
MSFT,2020-07-20,"[""wedbush expects microsoft azure's strong momentum to continue""]"
MSFT,2020-07-21,['microsoft q4 earnings preview: azure key to growth']
MSFT,2020-07-22,"[""benzinga pro's top 5 stocks to watch for wed., jul. 22, 2020: bntx, msft, psthu, lvs, twtr""]"
MSFT,2020-07-23,"['microsoft holding xbox game showcase, showing gameplay from latest in halo franchise, other announcements expected (live stream link)', 'reaction: microsoft gaming, azure growth key to success moving forward']"
MSFT,2020-07-30,"[""apple seeing higher 'switcher' rate from android after iphone se release""]"
MSFT,2020-08-07,['microsoft criticizes apple over app store policies after gaming app cloudx denied entry']
MSFT,2020-08-12,"[""'the xbox series x could launch on november 6th'  verge""]"
MSFT,2020-08-17,"[""facebook decries apple's app store tax on its initiative to support small businesses during pandemic""]"
MSFT,2020-08-21,"['universal filmed entertainment group, microsoft azure announce partnership to accelerate live, animation productions']"
MSFT,2020-09-01,['linkedin founder and zynga founder team up on new spac']
MSFT,2020-09-08,"[""microsoft, sony shares quiet; xbox tweets: let's make it official! xbox series s"", 'next performance in the (smallest) xbox ever. $299 (erp). looking forward to sharing more! soon. promise.', 'microsoft confirms new xbox release date, price']"
MSFT,2020-09-10,['jamf extends collaboration with microsoft enterprise mobility + security with ios device compliance']
MSFT,2020-09-11,"['microsoft will launch a cloud gaming service on sept. 15, service starts at $14.99/month; users will be able to play xbox games on android devices without a console', 'microsoft shares relatively quiet following news apple issued new rules for app store that will impact streaming game services from google, microsoft']"
MSFT,2020-09-14,"['\'chinese/@bytedancetalk said to reject @microsoft bid for @tiktok_us after $msft demanded total ""end to end"" cloud control of product & algo to ensure no chinese interference...\'  from fox business\' charlie gasparino', 'jefferies sees upside in gamestop, with new xbox, playstation as catalysts']"
MSFT,2020-09-17,"['warner bros unveils harry potter rpg for playstation, xbox']"
MSFT,2020-09-22,"['viasat real earth ground service available via microsoft azure orbital', 'kratos defense & security collaborates with microsoft to enable cloud satellite ground services for azure orbital; kratos shares move higher']"
MSFT,2020-09-24,"['amazon luna game streaming service to work on fire tv, mac, phones, tablets, pcs']"
MSFT,2020-09-29,['xbox announces game pass ultimate members get ea play on nov. 10']
MSFT,2020-10-08,"[""wisekey secures ensurity's passwordless access to microsoft windows, azure ad""]"
MSFT,2020-10-23,"[""benzinga pro's top 5 stocks to watch for friday, oct. 23, 2020: gild, msft, boxl, has, fslr""]"
MSFT,2020-10-26,"['playstation 5, new xbox are headwinds for gamestop: bofa']"
MSFT,2020-10-27,"[""azure, xbox growth lead way for microsoft's q1 beat"", 'notable earnings watchlist for tuesday, oct. 27, 2020 after market close: feye, twou, akam, mxim, msft, var, fslr, cb, fisv, tex, cyh, chrw, jnpr, afl, cmre, oi, rrd, mksi, acco', ""benzinga pro's top 5 stocks to watch for tuesday, oct. 27, 2020: msft, ba, ge, jnpr, nvax""]"
MSFT,2020-10-28,"['microsoft analysts: q1 shows payoff from cloud shift, azure narrowing the gap with aws']"
MSFT,2020-11-02,"[""'apple tv will be available on xbox consoles next week'"", 'how are playstation 5, xbox poised before launch?']"
MSFT,2020-11-03,"[""microsoft's new xbox series will feature apple tv""]"
MSFT,2020-11-04,"['yahoo finance trending stocks for wednesday, nov. 4, 2020: uber, lyft, aapl, kodk, msft, fb, amd, amzn, nio, tsla, tqqq, nvda, qqq, drad, goog, dkng, ride, nflx, fsly, googl, apvo, zm, wkhs, adbe, docu, sava, sqqq, smg']"
MSFT,2020-11-10,"[""'we're aware that users are currently unable to sign into xbox live on various platforms. the right teams are looking into the issue and working on a fix...' tweet from microsoft's xbox support""]"
MSFT,2020-11-13,['linkedin glitch led to inflated video and ad metrics for more than two years']
MSFT,2020-11-16,"['playstation 5 might outsell new xbox series but gaming subscription service gives microsoft an edge, analysts say']"
MSFT,2020-11-17,"[""blake moret on cnbc: we partnered with microsoft to marry our offerings with microsoft's azure cloud platform""]"
