Ticker,Date,headline
UNH,2015-03-18,Oppenheimer: Bullish Technical Analysis Of 5 Healthcare Names
UNH,2015-03-20,Barclays Raises Price Targets On Healthcare Companies
UNH,2015-03-25,Mizuho Securities Initiates Coverage on UnitedHealth Group at Buy | Benzinga's Top Initiations | Mizuho Securities Initiates UnitedHealth Group At Buy
UNH,2015-03-28,Oppenheimer: 3 Healthcare Stocks And 2 Energy Stocks To Buy Now
UNH,2015-03-30,Catamaran to be Acquired By United Health For $61.50/Share | Unitedhealth Affirms FY EPS $6.00-$6.25 Earnings Outlook Assuming Absorption of All Merger Costs | Catamaran Shares Rise 25% Premarket Following Announcement of Acquisition by UnitedHealth Unit | Benzinga's Top #PreMarket Gainers | Morning Market Gainers | Monday's Merger Mania | Stocks Hitting 52-Week Highs | Benzinga's Volume Movers | Health Care ETFs Moving on UNH Deal
UNH,2015-03-31,"Benzinga's M&A Chatter for Monday March 30, 2015 | 8 Oppenheimer Analysts Choose Their Favorite Healthcare Stocks | Leerink: UnitedHealth Group Inc. May Spin Out Benefits Unit"
UNH,2015-04-06,"Health Care Benefits Cos. Moving Higher After Hours as CMS.gov Issues Finalized '16 Payment, Policy Updates for Medicare Health, Drug Plans | UPDATE: CMS.gov Says 'On Average, Expected Revenue Change is 1.25% Without Accounting for Expected Growth in Coding Acuity...' | UnitedHealth Up 0.29% After Close To $117.70"
UNH,2015-04-07,Jefferies Downgrades Catamaran amid news that competing bids for company are unlikely | Jefferies Downgrades Catamaran amid news that competing bids for company are unlikely
UNH,2015-04-09,Analysts Predict These 10 Stocks Are Likely To Beat 'Rock-Bottom' Q1 Expectations
UNH,2015-04-12,Earnings Expectations For The Week Of April 13
UNH,2015-04-13,Jefferies Upgrades UnitedHealth Group to Buy | Jefferies Upgrades UnitedHealth Group  To Buy | Benzinga's Top Upgrades | UnitedHealth Shares Rally Following Upgrade To Buy
UNH,2015-04-16,"10 Stocks To Watch For April 16, 2015 | Earnings Scheduled For April 16, 2015 | United Health Care EPS $1.45 vs $1.35 est, Revenue $35.76B vs $34.6B est | United Health Care Sees FY EPS $6.15 to $6.30, Est $6.21 | UnitedHealth Posts Upbeat Q1 Results, Lifts Earnings Outlook | US Stock Futures Tumble Ahead Of Earnings | 8 Managed Care Stocks To Watch Before Earnings"
UNH,2015-05-11,Analysts Met With UnitedHealth And Mylan Management; What Happened?
UNH,2015-05-29,"Health Insurers Rise On Humana Inc. Merger Report | Health Net Shares, UnitedHealth, Aetna, Centene, WellCare, Universal Health Shares Also Moving on Word from DJ Human Could Be Interested in Possible Sale"
UNH,2015-06-01,Health Care ETFs Unmoved By Possible Humana Inc. Merger | 2 Analysts Diverge On Humana Inc. Recommendations
UNH,2015-06-02,California Senate Votes to Allow Undocumented Immigrants to Obtain Health Insurance -Retuers
UNH,2015-06-03,UnitedHealth Group Increases Qtr. Dividend From $0.375 To $0.50/Share
UNH,2015-06-04,Advocate Health Care Announces Deal with UnitedHealthcare for Expansion of Accountable Care Relationship in Illinois
UNH,2015-06-08,US Supreme Court Considering Case That Could End Federal Health Care Subsidies to Some States -DJ
UNH,2015-06-09,Top 4 Large-Cap Stocks In The Health Care Plans Industry With The Highest Dividend Yield
UNH,2015-06-15,"Option Alert: United Health Jun $119 Call; 1000 Contract Trade at Ask @$0.89 | Shares of UnitedHealth Spike Higher as DJ Reporting Co. Could Be Looking at CIGNA or Aetna | Shares of Aetna, United Health Spike to Highs on Multiple Reports of Takeover Interest in the Sector; Earlier DJ Report Mentioned Anthem as Potential Acquirer of Cigna | UnitedHealth Traders Liking Report of Potential Interest in CIGNA or Aetna, Stock Now Up ~2.4% for Intraday Session | DJ Reports Says UnitedHealth 'is eyeing Cigna and Aethna', Cites Sources, Says UnitedHealth Deal For Humana Has Been Less Likely Because Of Potential Combined Co. Size | Is There A Bidding War On Cigna? | Cigna Big Winner, Hits All-Time High Before Selling Off Slightly"
UNH,2015-06-16,"Benzinga's M&A Chatter for Monday June 15, 2015 | Susquehanna Comments on 'Crazy Times' in Healthcare Services: Sees UnitedHealth Being Added to the M&A Chatter Mix, As Well As Anthem, 'Makes Us Even More Nervous About Humana Shares' | Stocks Hitting 52-Week Highs | Analyst: Merger Games Put Humana Inc Buyout At Risk"
UNH,2015-06-17,Healthcare M&A: Who Will Be The First Domino To Fall? | Insurers Caught In Five Way Courtship Competition
UNH,2015-06-22,These 3 Rumored Managed Healthcare M&A Deals Could Create Antitrust Timebombs | Analysts Say CIGNA Corporation Deal Likely With Anthem Inc | Leerink Partners Thinks The Heath Insurance Industry 'Is Ready To Become A Big 3 Industry From Big 5'
UNH,2015-06-24,"RBC Capital Initiates Coverage on UnitedHealth Group at Outperform, Announces $159.00 PT | Benzinga's Top Initiations | RBC Capital Initiates UnitedHealth Group With Outperform"
UNH,2015-06-25,Hearing US Supreme Court Has Upheld Obamacare Tax Subsidies
UNH,2015-06-26,Sterne Agee CRT Upgrades UnitedHealth Group to Buy | Benzinga's Top Upgrades | Sterne Agee CRT Upgrades UnitedHealth Group To  Buy | Leerink Sees Humana Inc Takeout At $220/Shr Or More
UNH,2015-07-01,athenahealth CEO Weighs In On ACE-Chubb Merger
UNH,2015-07-06,United Health Shares Pop to High on Volume | United Health Shares Pop to High on Volume
UNH,2015-07-07,Hearing Leerink Doesn't Believe United Healthcare Will 'come in over the top' For Aetna
UNH,2015-07-09,"Benzinga's M&A Chatter for Thursday July 9, 2015"
UNH,2015-07-10,Cramer: 'I Am Not Going To Bet Against Apple'
UNH,2015-07-13,Most & Least Shorted Stocks Ahead Of Earnings
UNH,2015-07-15,Looking Past M&A: The Best Managed Care Stock Plays For The Long Haul
UNH,2015-07-16,"10 Stocks To Watch For July 16, 2015 | Earnings Scheduled For July 16, 2015 | UnitedHealth Reports Q2 EPS $1.64 vs $1.59 Est., Sales $36B vs $35.66B Est. | UnitedHealth Sees FY15 Sales ~$154B vs $143.6B Est., Raises EPS Outlook from $6.15-$6.30 to $6.25-$6.35 vs $6.26 Est. | UnitedHealth Posts Q2 Beat, Raises Outlook; What Other Managed Care Names Will Be Reporting Soon?"
UNH,2015-07-22,Watch Medicare Stocks as Trustees' Report Just Issued Shows Unch Forecast Medicare Program for Elderly Hospital Care Will Be Exhausted by 2030
UNH,2015-08-04,Walt Disney Earnings Could Jolt These ETFs
UNH,2015-08-24,"Fast Money Traders Give Thier Opinion On What To Buy In This Sell Off | Shares of UnitedHealth Halted on Circuit Breaker, Down ~15% | Black Monday, Part Deux: Dow Falls 1,000 Points, Several Blue Chips Halted"
UNH,2015-09-08,Giant Health Care ETF Eyes a Comeback
UNH,2015-09-09,"Morgan Stanley Assumes UnitedHealth Group at Overweight, Announces $140.00 PT | UnitedHealth Stock Might Deserve A Premium After Current M&A Cycle"
UNH,2015-09-16,JP Morgan Initiates Coverage on UnitedHealth Group at Overweight
UNH,2015-09-21,"What You Don't Know About UnitedHealth Could Cost You, Say FBR Analysts"
UNH,2015-09-24,Keep The Quality And The Large Caps With This New ETF
UNH,2015-10-10,"Health Care Humbled, But Not Knocked Out"
UNH,2015-10-15,"Earnings Scheduled For October 15, 2015 | 7 Stocks To Watch For October 15, 2015 | Unitedhealth Group Inc Reports Q3 EPS $1.65 vs $1.64 Est | UnitedHealth Tops Q3 Expectations | US Stock Futures Surge; Goldman Sachs, Citigroup Earnings In Focus | From UnitedHealth Earnings Conference Call: CFO Wichmann Says Sees Accelerating Rate of EPS Growth Next Year, Says Guidance Will Be Within Sell-Side Range of Estimates"
UNH,2015-10-16,"Jim Cramer Advises His Viewers On Mastercard Inc, Visa Inc, Yahoo! Inc. And Molina Healthcare, Inc."
UNH,2015-10-27,13 Stocks To Watch In The Healthcare Space
UNH,2015-10-28,UnitedHealth Said to be Near Deal to Acquire Helios -Bloomberg
UNH,2015-10-30,Valeant Shares Dipped Under $100 Briefly In Premarket Trading
UNH,2015-11-04,Unitedhealth Group's OptumRX Identified Billing Irregularities At Philidor More than a Year Ago -Reuters
UNH,2015-11-13,"Specialty Pharmacy Irmat Cut Off from Reimbursement By UnitedHealth's OptumRx, According to Court Documents -Reuters"
UNH,2015-11-19,"UnitedHealth Group Inc Sees 2016 EPS $7.10-$7.30 Vs Est $7.28, Expects Q4 EPS Reduction Of $0.26 | United Health Sees FY 2015 EPS $6 vs $6.31 est, FY 2016 EPS $7.10-$7.30 vs $7.28 est | United Health Weak After Issuing Lower Guidance"
UNH,2015-11-20,UnitedHealth Could Ditch Obamacare: What It Means For Traders
UNH,2015-11-21,Obamacare Is Still Under Pressure. Here's Why
UNH,2015-11-22,Fast Money Picks For November 23
UNH,2015-11-30,UPDATE: UnitedHealth Sees FY15 Adj. EPS ~$6.45 vs $6.09 Est.; FY16 Adj. EPS $7.60-$7.80 vs $7.22 Est.
UNH,2015-12-01,"From UnitedHealth Outlook Call: CEO Stephen Hemsley Says Will Decide on '17 Obamacare Exchange Participation on Market-By-Market Basis During 1H'16 | UnitedHealth Reiterates FY EPS $6.00 Vs Est $6.09 & FY 2016 EPS $7.10-$7.30 Vs Est $7.22, Sees Sales $180B-$181B Vs Est $182.36B"
UNH,2015-12-02,"Analysts Hike UnitedHealth Estimates, Had Good Vibes At Investor Day | White House Issues Veto Threat for Senate Bill That Would Repeal Parts Of Obamacare -Reuters"
UNH,2015-12-11,"Regeneron, Sanofi Announce UnitedHealth Group to Provide Preferred Access Praluent Injection"
UNH,2015-12-16,"Credit Suisse Initiates Coverage on UnitedHealth Group at Outperform, Announces $133.00 PT | Benzinga's Top Initiations | Credit Suisse On Managed Care: Starts Centene, UnitedHealth And Others At Outperform, WellCare At Underperform | Credit Suisse Initiates Coverage on UnitedHealth Group at Outperform, Announces $133.00 PT | Benzinga's Top Initiations | Credit Suisse On Managed Care: Starts Centene, UnitedHealth And Others At Outperform, WellCare At Underperform"
UNH,2016-01-03,The Two Best Sector SPDR ETFs For January
UNH,2016-01-04,TOp 20 Analysts For 2015
UNH,2016-01-11,An ETF For Growth With A Broad Supporting Cast
UNH,2016-01-14,"Walgreens, United Health in Talks to Acquire All of Part of WebMD -FT | 10 Stocks Moving In Thursday's Pre-Market Session | Report: WebMD Puts Itself For Sale, Walgreens, United Health Potential Buyers | Mid-Morning Market Update: Markets Down; JPMorgan Beats Q4 Expectations | Stocks Hitting 52-Week Highs | Benzinga's Volume Movers | 11 Different Ways To Play The Bear Market (From 11 Traders)"
UNH,2016-01-15,"Benzinga's M&A Chatter for Thursday January 14, 2016"
UNH,2016-01-19,"7 Must Watch Stocks for Today | Earnings Scheduled For January 19, 2016 | UnitedHealth Group Reports Q4 Adj EPS $1.40 Vs Est $1.38, Sales $43.6B Vs Est $43.23B | From Conf Call: UnitedHealth CEO Says 2016 Off to Considerably Stronger Start vs 2015 | Shares Of UnitedHealth Holding On To Early-Morning Gains Following Q4 Print"
UNH,2016-01-20,Affordable Care Act Weighs On Insurers
UNH,2016-01-21,"PAREXEL, Optum To Accelerate EHR-Fueled Research And Hybrid Studies"
UNH,2016-01-25,Express Scripts Shares Briefly Hit By Hillary Clinton Tweet
UNH,2016-02-08,How To Invest In An Aging World With The 'Live Long & Prosper' ETF
UNH,2016-02-11,Insurers To Continue Struggling With ACA In 2016
UNH,2016-02-14,Schroer: Biotech Will Turn Around | How To Trade The Dow Jones Industrial Average With Low Collateral
UNH,2016-02-22,"The Stocks That Moved The S&P, Dow And Nasdaq Today"
UNH,2016-02-23,CMS Rate Hike: Which Stocks to Watch?
UNH,2016-03-03,"Credit Suisse Maintains Outperform on UnitedHealth Group, Raises PT to $138.00 | Credit Suisse Calls UnitedHealth Group Inc. It's Top Pick In Managed Care, Says Co's Organic Growth Trumps That Of Peers | US Dept. Of Health *& Human Services Says An Estimated 20M People Have Signed Up For Affordable Care Act Insurance Plans"
UNH,2016-03-14,"Mizuho Securities Maintains Buy on UnitedHealth Group, Raises PT to $150.00"
UNH,2016-03-21,15 Bullish Technical Charts MKM Analysts Are Watching
UNH,2016-03-23,"The Stocks That Moved The S&P, Dow And Nasdaq Today"
UNH,2016-03-29,UnitedHealth Reports Louisiana Physicians Have Earned $3.4M+ in Bonus Payments for Improving Health Outcomes in Co. Medicaid Members
UNH,2016-04-04,Traders Attributing Move Lower To Insurers From U.S. Raising Payments To Insurers By 0.85% On Average
UNH,2016-04-05,Stocks In Healthcare Benefits Group Lower Amid CMS Decision | Medicare Advantage Rates Changes Better Than Expected: How To Play It
UNH,2016-04-08,"Cleveland Initiates Coverage on UnitedHealth Group at Buy, Announces $155.00 PT | Cleveland Research Prefers UnitedHealth, Anthem, Over Aetna In Healthcare Group"
UNH,2016-04-19,"Earnings Scheduled For April 19, 2016 | Keep an Eye on These 10 Stocks for April 19, 2016 | UnitedHealth Group 1Q Adjusted EPS And Revenues Top Expectations, Guides Full Year Above Consensus | 12 Stocks Moving In Tuesday's Pre-Market Session | From Conf Call: UnitedHealth CFO Wichmann Says Had 79K People on Obamacare Exchanges as of March 31, Expects 650K by December"
UNH,2016-04-20,Stocks Hitting 52-Week Highs | After-Hours Recap: All You Need To Know About Earnings And Indexes Near All-Time Highs
UNH,2016-05-12,"JP Morgan Comments On DC Circuit Court Ruling In ""House vs Burwell"" Saying 'we do not see hospital/provider collection risk increasing materially' | UPDATE: JP Morgan Sees Insurers Possibly Raising Exchange Premiums By 10-15% To Counter Funding Shortfalls"
UNH,2016-05-13,10 Stocks Moving In Friday's Pre-Market Session | 10 Stocks Moving In Friday's Pre-Market Session
UNH,2016-05-16,Leon Cooperman Buys 227K Apple Shares – And Some Other Interesting Stocks
UNH,2016-06-01,UnitedHealthcare Pulling Out Of Illinois As ACA's Plans Costs Are Too High
UNH,2016-06-06,Fortune 500: This Year's Top 10 Companies
UNH,2016-06-08,"United Health Increases Qtr Dividend From $0.50 to $0.625/Share | The Dow Jones Crosses 18,000 But These 2 Stocks Are Hitting Lifetime Highs"
UNH,2016-06-14,"In Wake Of Orlando Shooting, Here Are Some Positive Business Responses"
UNH,2016-06-16,Bernstein Initiates Coverage on UnitedHealth Group at Outperform | Benzinga's Top Initiations
UNH,2016-06-17,Analysts Give Healthcare Sector A Clean Bill Of Health
UNH,2016-06-20,"Citi Concerned With Near-Term Risks For Cotiviti, Initiates At Neutral"
UNH,2016-07-05,"American Renal Associates Received Complaint Filed By Three Affiliates of Unitedhealth Group in Florida | Exact Sciences Shares Fall; Traders Attributing to Report United Healthcare Still Considers Cologuard Unproven, Medically Not Necessary | UPDATE: Exact Sciences Shares Move Lower Over Last Few Mins as Traders Passing Around Link to UnitedHealthCareOnline.com"
UNH,2016-07-15,"Jim Cramer's Opinion On Anthem, Valeant And Chevron"
UNH,2016-07-19,"Earnings Scheduled For July 19, 2016 | Keep an Eye on These 12 Stocks for July 19, 2016 | UnitedHealth Q2 EPS $1.96 vs $1.89 est, Revenue $46.5B vs $45.1B est | UnitedHealth Sees FY 2016 EPS $7.80 to $7.95 vs $7.89 est | 12 Stocks Moving In Tuesday's Pre-Market Session"
UNH,2016-07-20,Citi Research Raises UnitedHealth Price Target 11% Following Q2 Results
UNH,2016-07-22,"Argus Research Upgrades UnitedHealth Group to Buy | Benzinga's Top Upgrades | Goldman Adds Cigna To Conviction Buy List, Expects DoJ Announcement To Refocus Investors On Standalone Merits | Argus Upgrades UnitedHealth On Q2 Strength: On Road To Greater Profitability"
UNH,2016-07-25,3 Things The Market Is Focused On This Week
UNH,2016-07-30,Why Britain's NHS Is Great Despite Its Dire Financial Situation
UNH,2016-08-03,"Anthem, Aetna, UnitedHealth Also See Moves Higher Over Last Few Mins, In Addition to Sharp Spike Higher in Centene"
UNH,2016-08-25,"Healthways Up 100% In The Last Month, But UBS Says Sell"
UNH,2016-08-30,"Wedbush Says Centene Awarded $7B Contract For PA LTSS, Expects 15c-29c Accretion To EPS, Firm Is Surprised United Health Was Shut Out"
UNH,2016-09-08,Another Election Year View On Healthcare ETFs
UNH,2016-09-20,"CVS Growth May Have Weakened, But Credit Suisse Still Sees Catalysts"
UNH,2016-09-23,"Evercore ISI Group Initiates Coverage on UnitedHealth Group at Buy, Announces $155.00 PT"
UNH,2016-10-04,"Universal Logistics Holdings Sees Q3 Rev. $260-$270M, EPS $0.16-0.20"
UNH,2016-10-05,United Health Accused Of Gouging Customers On Prescription Drugs
UNH,2016-10-07,Twitter To $17 And More Fast Money Picks For October 7 | Vetr Crowd Upgrades UnitedHealth Group To 'Strong Buy' | Hearing UnitedHealth Spokesperson Has Confirmed Plan to Cover Sarepta's Exondys 51
UNH,2016-10-12,Other Managed Health Care Names Quiet Following Humana's Raised Guidance | Humana Investors Disappointed With Results Of Medicare Star Quality Ratings
UNH,2016-10-17,"This Week's Dow Earnings: Big Expectations For Goldman Sachs, Intel, UnitedHealth"
UNH,2016-10-18,"Earnings Scheduled For October 18, 2016 | 10 Stocks To Watch For October 18, 2016 | United Health Reports Q3 EPS $2.17 vs $2.08 Est; Revenue $46.293B vs $46.09B Est | 16 Stocks Moving In Tuesday's Pre-Market Session | UnitedHealth Sharply Higher After Q3 Beat | 18 Biggest Mid-Day Gainers For Tuesday"
UNH,2016-10-19,"Fed Speakers And Beige Book, Bank Earnings, Rising Crude Take Center Stage | How UnitedHealth Should Give A Boost To Walgreens' 2017 Guidance | UnitedHealth Setting A Very Positive Tone For 2017 | Fed Speakers And Beige Book, Bank Earnings, Rising Crude Take Center Stage | How UnitedHealth Should Give A Boost To Walgreens' 2017 Guidance | UnitedHealth Setting A Very Positive Tone For 2017"
UNH,2016-11-01,Insperity and UnitedHealthcare Amend Contract with Focus on Controlling Health Care Costs
UNH,2016-11-09,Mizuho Downgrades UnitedHealth Group Incorporated Common Stock (DE) to Neutral | A Peek Into The Markets: U.S. Stock Futures Tumble As Trump Wins 2016 Presidential Election | Benzinga's Top Downgrades
UNH,2016-11-10,Scott Bauer's UnitedHealth Trade
UNH,2016-11-11,"Hearing Trump is Open to Keeping Parts of Obamacre, Willing to Keep Protection for Pre-Existing Conditions | President-Elect Trump Says Open to Keeping Parts of Obamacare, Including  Protection for Pre-Existing Conditions -DJ"
UNH,2016-11-14,"A Pair Trade In U.S. Healthcare: Bullish on Centene, Neutral On Aetna"
UNH,2016-11-28,"UnitedHealth Issues FY16, FY17 Outlook | UPDATE: UnitedHealth Sees FY17 Sales ~$197B-$199B vs $196.5B Est., Adj. EPS $9.30-$9.60"
UNH,2016-11-29,"Keep an Eye on These 7 Stocks for November 29, 2016 | 20 Stocks Moving In Tuesday's Pre-Market Session | UnitedHealth Group Holding Investor Day Today, Expected To Discuss 2017 Outlook | The Market In 5 Minutes: OPEC, Tiffany's And More Theranos Trouble | Stocks Hitting 52-Week Highs | Healthcare Facilities/Services Stocks Trading Up: Kindred 6%, UnitedHealth 3.5%, HealthStream 3%, Centene 2.5%, Aetna, Molina Healthcare 2% | 15 Biggest Mid-Day Gainers For Tuesday"
UNH,2016-11-30,"Mizuho Upgrades UnitedHealth Group to Buy, Announces $178.00 Target | Benzinga's Top Upgrades | The Market In 5 Minutes: OPEC, Earnings And Trump's Cabinet | 'Full Potential' For UnitedHealth"
UNH,2016-12-01,"UnitedHealth Posts Official Sarepta Exondys 51 Drug Policy, Says It Will Be Covered"
UNH,2016-12-05,Option Alert: UNH June $155 Puts Sweep at the Ask: Volume of 670 vs Open Interest of 151
UNH,2016-12-07,Cantor Fitzgerald Upgrades UnitedHealth Group to Buy | Benzinga's Top Upgrades
UNH,2016-12-14,"Coca-Cola, UnitedHealth, Healthcare And Tech ETFs: Fast Money Picks For December 14"
UNH,2016-12-15,Winners And Losers Amid Affordable Care Act Uncertainty
UNH,2016-12-16,InVitae Execs Talk Genetics And Growth
UNH,2016-12-27,"Apple Is The World's Most Valuable Company, But Among Active Fund Managers' Least-Favorite Stocks"
UNH,2016-12-29,"As UnitedHealth's Stock Settles, Vetr Crowd Urges Buy"
UNH,2017-01-04,"PiperJaffray Initiates Coverage On UnitedHealth Group at Overweight, Announces $188.00 Target"
UNH,2017-01-09,Optum to Acquire Surgical Care Affiliates fro $57/Share | A Peek Into The Markets: U.S. Stock Futures Mostly Lower Ahead Of Fed Speakers | 15 Stocks Moving In Monday's Pre-Market Session | Mid-Day Market Update: Acuity Brands Drops On Disappointing Results; Surgical Care Affiliates Shares Surge | Mid-Afternoon Market Update: Ariad Pharmaceuticals Surges On Acquisition News; Stage Stores Shares Slide
UNH,2017-01-10,"The Market In 5 Minutes: Altbaba, American Apparel And Alabama-Clemson"
UNH,2017-01-11,Companies That Have The Most To Lose If Obamacare Is Repealed
UNH,2017-01-17,"Earnings Scheduled For January 17, 2017 | United Health Q4 EPS $2.11 vs $2.07 Est, Revenue $47.5B vs $47.3B Est | United Health Reaffirms FY 2017 Revenue | Must Watch Stocks for January 17, 2017 | A Peek Into The Markets: U.S. Stock Futures Signal Lower Start On Wall Street | The Market In 5 Minutes: Morgan Stanley Beats Estimates, Disney And Netflix Get Big Upgrades | Brexit Is Back: May's Speech Weighs On Market Despite Strong Morgan Stanley Results"
UNH,2017-01-18,Everything You Need To Know About Aetna And Human's Pending Merger
UNH,2017-01-19,"Jim Cramer Advises Viewers On Tesla, CNO Financial, Sprint And Kite Pharma | Jim Cramer Advises Viewers On Tesla, CNO Financial, Sprint And Kite Pharma | What Does GE Mean To The Entire Stock Market?"
UNH,2017-01-23,"New President, Same Markets: Investors Await More Detail From Washington"
UNH,2017-01-24,Q4 Earnings Thus Far A Reality Check For The Trump Rally?
UNH,2017-01-25,"Express Scripts Shares, Other Benefit Managers Pulled Back from Session Highs Over Last Hour as Traders Circulating Chatter Trump Could, on Friday, Announce Details of Plan to Address | Could Pharmacy Benefit Managers Be Trump's Next Target?"
UNH,2017-01-26,How Pharmacy Benefit Managers Add To The Cost Of Your Prescription
UNH,2017-01-27,Citron's Left Tells Benzinga Trump Should Announce He Will Look Into the PBM Model
UNH,2017-02-07,"Cantor Fitzgerald Initiates Coverage On UnitedHealth Group At Overweight, Announces $200 Price Target | Benzinga's Top Upgrades, Downgrades For February 7, 2017"
UNH,2017-02-09,Vetr Crowd Downgrades UnitedHealth
UNH,2017-02-14,Headline Risk Haunts PBMs As Drug Pricing Debate Intensifies
UNH,2017-02-17,United Health Shares Down 2.54% On New York Times Article Highlighting UnitedHealth Suit That Says Co. Overbilled Medicare For Years | Oppenheimer Recommends Buying Any Weakness in UnitedHealth Shares | UnitedHealth Lower Off NYT Article Claiming Suit For Overbilling Medicare
UNH,2017-02-20,What You Need To Know About DoJ's Whistleblower Lawsuit Against UnitedHealth
UNH,2017-03-06,"House GOP Releases Plan to Repeal, Replace Affordable Care Act; Plan Includes Refundable Tax Credits Tied to Age, Income | House GOP Plan Would Not Allow Funding for Planned Parenthood"
UNH,2017-03-07,"Benzinga Premarket Prep Host Dennis Dick Tweets: Ex-dividend tomorrow: $WMT $.51, $WM $.42, $GM $.38, $KMB $.97, $TRV .67, $UNH .62, $OXY .76, $ADP .57, $RAI .51"
UNH,2017-03-10,Payor Re-Evaluation On Exondys Positive For Sarepta
UNH,2017-03-13,Jim Cramer Shares His Thoughts On Humana And Starbucks
UNH,2017-03-15,Recent Weakness In Pharmacy Benefit Managers Being Attributed To C-THRU Act Bill Proposed By Senate | Express Scripts Downgraded On Fear It Could Lose Anthem Contract
UNH,2017-03-16,Fast Money Traders Share Their Picks At All-Time Highs
UNH,2017-03-22,@realDonaldTrump  Tweet: Big day for healthcare. Working hard!
UNH,2017-04-03,Exact Sciences Shares Tick Slightly Lower as Traders Circulating Alert from UnitedHealthcare Commercial Medical Policy Discussing Fecal DNA Testing
UNH,2017-04-05,"Benzinga's Top Upgrades, Downgrades For April 5, 2017 | Deutsche Initiates Coverage On Health Stocks As National Health Insurance Debate Rages On"
UNH,2017-04-18,"Earnings Scheduled For April 18, 2017 | 10 Stocks To Watch For April 18, 2017 | UnitedHealth Reports Q1 EPS $2.23 vs $2.17 Est; Revenue $48.7B vs $48.27B Est | 25 Stocks Moving In Tuesday's Pre-Market Session"
UNH,2017-04-26,"Express Scripts' Potential Breakup With Anthem, Explained"
UNH,2017-04-27,"Jim Cramer Gives His Opinion On Tesla, Pfizer And UnitedHealth"
UNH,2017-05-02,UnitedHealth Shares Down 1.9% Over Last Few Mins; Hearing Report US Officials Have Claimed Co. Mischarged for Its Medicare Program
UNH,2017-05-12,"Appaloosa Takes New Stake In Thermo Fisher Scientific, AK Steel, United Health"
UNH,2017-05-15,"Citron's Andrew Left on EXACT Sciences' Cologuard's Necessity as a Prevention for Cancer: 'Look at UnitedHealth, the Thought Leader in This Space, Has Said This is Medically Unnecessary'"
UNH,2017-05-16,"Jim Cramer Weighs In On Nucor, CIGNA, Advanced Micro Devices And Viacom"
UNH,2017-05-25,Fast Money Traders Share Their Picks In Health Care Space
UNH,2017-05-26,Analysis: Don't Look For The CBO Scoring To Keep AHCA Bill Off Trump's Desk
UNH,2017-05-30,"Citron Research's Andrew Left Tells Benzinga Key is What is UnitedHealth Paying for Cologuard Test | UPDATE: Left Says No One Said Cologuard Was Not a Good Test, But Not Worth the Full Price | Left: Exact Sciences Cologuard Test Is Not Worth The Cost"
UNH,2017-05-31,"Exact Sciences' Cologuard Added To United Healthcare's Preventive Care Guidelines: Should You Care? | Citron Research Tweets 'Citron issues challenge to $EXAS   Wall St has the price of Cologuard at over $500, yet company does not disclose price of UNH....No Profits'"
UNH,2017-06-02,Exact Sciences Receives Vetr Downgrade After Insurer Covers Cancer Screening
UNH,2017-06-05,"Companies Holding Shareholder Meetings Today Include: CSX, Novan, Restaurant Brands Int'l, Asure Software, And UnitedHealth Group | Analyst: WebMD Buyout Not Aligned With IAC Strategy"
