Ticker,Date,Cleaned_Headlines
NFLX,2016-10-28,"['option alert: nflx jan17 130 calls: 6750 @ above ask! $8.50: 7265 traded vs 12k oi: $126.61 ref', '[9:40 am] mark bonner: nflx and chill with these 8 wall street shows and movies [9:40 am] mark bonner: sort of of fun']"
NFLX,2016-11-21,"[""update: brean's gould on netflix: '...looking out 15 years... we believe nflx can attract 300 million global subscribers generating a $19 arpu, 29% ebit margin and over $25 of eps'""]"
NFLX,2017-01-02,['7 things younger than iphone as the device prepares to turn 10']
NFLX,2017-04-10,"['as earnings loom, vetr issues hold on nflx']"
NFLX,2017-05-07,['tim cook explains how apple services is on track to be the size of a fortune 100 company']
NFLX,2017-08-01,['all eyes on iphone as apple kicks off august with earnings after closing bell']
NFLX,2017-11-06,"['cnbc\'s melissa lee tweets: on potential $dis-$foxa deal: ""it\'s a #nflx killer""- laura martin, needham analyst. cld cost $dis $20 to buy non, non assets']"
NFLX,2018-03-12,"['@citronresearch 3m stranger things happening at $nflx. wit mkt cap up $17 bil in a week and short interest. at 10 year low. citron thinks the stock can be shorted back to $300. cont', 'citron research tweets (1/2): stranger things happening at $nflx. wit mkt cap up $17 bil in a week and short interest. at 10 year low. citron thinks the stock can be shorted back to $300. content spend unsustainable long term.']"
NFLX,2018-04-10,"[""fang stocks all making new highs during facebook ceo's congressional testimony; fb +4.4%, amzn + 2.1%, nflx +2.8%, googl +1.68%""]"
NFLX,2018-05-24,"[""'$nflx just passed $dis in market cap.''s david faber tweets""]"
NFLX,2018-06-14,"[""'citron explains why $nflx is on its way back to $340. a theory that bob dylan would agree with. the winds have changed: no one has to beat $nflx,'""]"
NFLX,2018-06-15,"[""'citron $nflx to $340 call. before any of the pundits or critics who criticize citron comment further, just read a copy of randall stephenson's email that went to all $twx execs day after merger approval. let's get ready to rumble. 170 mil subs'""]"
NFLX,2018-07-17,"[""'deja vu all over again...again -- raising @netflix target to $420 $nflx''s rich greenfield tweets""]"
NFLX,2018-08-23,"[""update: imperial on netflix notes 'apple realizes a 30% fee on the first year of a subscription enacted through the app store, which reverts to 15% in subsequent years.'"", 'update: imperial on netflix: \'in the co.\'s quest to expand margins within the int\'l. bucket, eliminating the fees it pays to apple for acting as a ""gatekeeper"" within the confines of the app store is a top priority.\'']"
NFLX,2018-10-16,"['facebook shares up 0.8% after hours following netflix earnings, subsequent move higher in nflx; amazon up 1%, apple up 0.4%, google shares unchanged']"
NFLX,2018-10-19,"['wedbush adds apple to best ideas list, sees opportunity in iphone upgrades next year']"
NFLX,2019-01-02,"['apple makes drastic cut to q1 sales guidance, with iphone performance to blame']"
NFLX,2019-01-11,"[""'$nflx investors at this level as blind as bird box. market cap up $45 bill in 12 days or 12 $dwa / 12 $lgf / 10 $roku / 5 hulu. $nflx to trade back to $300'  from citron research""]"
NFLX,2019-01-18,"[""update: bank of america reiterates buy on netflix given 'strong net adds growth trends in 4q and 1q guidance for continuing subscriber growth with higher pricing, nflx should alleviate most investor concerns around its growth trajectory'"", ""update: morgan stanley on nflx sees '4q results and the 1q guidance, at a high level, reinforce the investment thesis on nflx shares - specifically, accelerating net additions, pricing power, and rising visibility into the path towards fcf generation'""]"
NFLX,2019-06-19,['nflx netflix option alert: fri $360 calls sweep (38) near the ask: 515 @ $3.703 vs 13859 oi; earnings 7/17 after close ref=$358.425']
NFLX,2019-07-17,"['in the thick of it: bank results highlight morning, with nflx at center screen late']"
NFLX,2019-09-10,"[""apple's tim cook"", ""what we learned from apple's event: arcade, tv+, ipad, watch series 5 and iphone 11""]"
NFLX,2019-09-19,"['bernstein on netflix notes \'taking the lower of: a) current multiple (33x ebitda), or b) 2 std deviations below average (4.5x sales), decreasing our ebitda forecast by 10%, the theoretical ""floor"" for nflx would be $230\'']"
NFLX,2019-11-07,"['\'after years of making ""elite"" short calls on $nflx citron is going ""dark"". new data shows intl traction might be ""the mechanism"" to take the stock back to $350. long $nflx into next q...\'  tweet']"
NFLX,2019-11-25,"[""update: wells fargo on netflix notes 'thus far, sac including content costs has not demonstrated meaningful cash operating leverage with nflx still losing around $2/sub/mo (cash) despite >158mm subs'"", ""update: wells fargo downgrades netflix to underperform, lowers target to $265 as firm notes 'we think nflx can achieve the street's sub growth expectations but those subs will be more expensive than investors realize'""]"
NFLX,2019-12-10,"[""'i'm at a conference and ted sarandos from $nflx is speaking. he said that @theirishmanfilm had been viewed 26 million times in the first week and they expect that to tick up to 40 million soon...'  tweet"", ""update: needham downgrades netflix to underperform as firm notes 'we project nflx will lose 4mm us subs in 2020 at its premium priced tier of $9-$16/ month'"", ""benzinga pro's top 5 stocks to watch for tues., dec. 10, 2019: nflx, azo, corv, fran, litb""]"
NFLX,2019-12-11,"[""benzinga pro's top 5 stocks to watch for wed., dec. 11, 2019: nflx, low, cei, plce, dffn""]"
NFLX,2020-01-17,"[""benzinga pro's top 5 stocks to watch for fri., jan. 17, 2020: tsla, nflx, ibm, twtr, play""]"
NFLX,2020-01-22,"[""benzinga pro's top 5 stocks to watch for wed., jan. 22, 2020: nflx, tsla, nnvc, skt, spce""]"
NFLX,2020-02-12,"[""needham analyst laura martin highlights nielsen streaming wars total audience report published in feb. as indicating 'several risks to nflx's us subscriber base'""]"
NFLX,2020-04-16,"['\'goldman: reiterates buy on $nflx, ups price target to street $490, as ""we believe netflix could add 10.3mn total net paid subscribers in 1q\'  from cnbc\'s carl quintanilla']"
NFLX,2020-07-14,"[""benzinga pro's top 5 stocks to watch for tues., jul. 14, 2020: kbe, nflx, rigl, jnj, cidm""]"
NFLX,2020-08-07,['microsoft criticizes apple over app store policies after gaming app cloudx denied entry']
NFLX,2020-08-11,['tim cook now a billionaire as apple nears $2t valuation']
NFLX,2020-10-16,"[""benzinga pro's top 5 stocks to watch for friday, oct. 16, 2020: nflx, snap, ttcf, blnk, htz""]"
NFLX,2020-10-20,"['notable earnings watchlist for tuesday, oct. 20, 2020 after market close: nflx, ibkr, txn, wdfc, snap']"
NFLX,2020-11-04,"['yahoo finance trending stocks for wednesday, nov. 4, 2020: uber, lyft, aapl, kodk, msft, fb, amd, amzn, nio, tsla, tqqq, nvda, qqq, drad, goog, dkng, ride, nflx, fsly, googl, apvo, zm, wkhs, adbe, docu, sava, sqqq, smg']"
NFLX,2021-01-19,"[""benzinga pro's top 5 stocks to watch for tuesday, jan. 19, 2021: nflx, mrk, bb, wynn, pola""]"
NFLX,2021-01-20,"[""update: needham on roku choice over netflix: believes roku should be valued as an 'aggregation platform similar to ios and android or facebook in the social space'""]"
NFLX,2021-03-05,"[""cathie wood's ark invest posts fund sales for thursday, mar. 4, 2021: fb, vrtx, rhhby, regn, psti, googl, pypl, tsm, tree, ice, tcehy, ntdoy, nvs, pcar, rok, flir, amzn, aapl, api, nflx""]"
NFLX,2021-03-09,"[""cathie wood's ark invest posts fund sales for monday, mar. 8, 2021: lspd, fb, tsm, googl, regn, rhhby, ice, pypl, de, cat, amzn, nflx, bidu, api""]"
NFLX,2021-03-17,"[""cathie wood's ark invest posts fund sales for tuesday, mar. 16, 2021: splk, tsm, vrsk, hims, psti, rok, kmtuy, flir, aapl, nflx, okta""]"
NFLX,2021-03-29,"[""cathie wood's ark invest posts fund sales for monday, mar. 29, 2021: aapl, tak, syrs, rhhby, psti, phr, nvs, tree, tcehy, spot, regn, pypl, pstg, pcar, ice, nflx, api, adbe""]"
NFLX,2021-04-20,"['notable after earnings for tuesday, apr. 20, 2021 and expected report times: nflx, ibkr, csx, isrg, thc, lrn', ""cathie wood's ark invest posts fund purchases for monday, apr. 19, 2021: coin, jd, open, pdd, bli, cmlf, mass, rxrx, beam, exas, tsp, wkhs, u, spfr, nndm, niu, ddd, pton, rtp, nflx""]"
NFLX,2021-04-21,"[""cathie wood's ark invest posts fund purchases for wednesday, apr. 21, 2021: path, rxrx, ions, mass, sklz, irdm, dkng, coin, bli, beam, spfr, niu, ddd, tcehy, pton, pdd, nflx, rtp"", ""benzinga pro's top 5 stocks to watch for wednesday, apr. 21, 2021: nflx, roku, isrg, dgly, wbt""]"
NFLX,2021-05-20,"[""apple's business model is to sell 'overpriced, obsolete' hardware, iphone users are 'digital slaves,'""]"
NFLX,2021-07-15,"[""benzinga pro's stocks to watch for thursday, jul. 15, 2021: nflx, cidm, ibm, ksu, sgoc""]"
NFLX,2021-07-20,"[""benzinga pro's top 5 stocks to watch for tuesday, jul. 20, 2021: nflx, sftw, aehr, lcap, enz""]"
NFLX,2021-08-11,"[""cathie wood's ark invest posts fund sales for tuesday, aug. 10, 2021: seer, tak, rhhby, regn, pstg, nvs, clls, bmy, txg, sq, shop, se, ntdoy, mcrb, docu, nvda, nflx, baba""]"
NFLX,2021-08-12,"[""cathie wood's ark invest posts fund sales for wednesday, aug. 11, 2021: tak, seer, regn, psti, pstg, nvs, twtr, ntdoy, mcrb, docu, bidu, nflx, grmn""]"
NFLX,2021-08-26,"[""cathie wood's ark invest posts fund sales for wednesday, aug. 25, 2021: iova, ntdoy, xone, nflx, lc, psti, rhhby, seer, bmy""]"
NFLX,2021-08-28,"[""making sense of apple's app store rule tweaks: 'cupertino is one step ahead of regulatory curve'""]"
NFLX,2021-09-02,"['apple to forego app store cut, letting many like netflix, spotify process payments outside of its systems']"
NFLX,2021-09-03,"[""will apple users flock to make direct payments to app developers like netflix, spotify now or stay within the iphone maker's 'walled garden?'""]"
NFLX,2021-09-10,"[""apple should bring 'fortnite' back on iphone app store,""]"
NFLX,2021-09-14,"['cnbc final trades f, csco, rcii, nflx']"
NFLX,2021-10-07,"['apple advertises its own music, arcade services in iphone settings and risks further regulatory trouble']"
NFLX,2021-10-14,"[""benzinga pro's top 5 stocks to watch for thursday, oct. 14, 2021: nflx, tsla, intc, cmg, snap""]"
NFLX,2021-10-19,"[""benzinga pro's top 5 stocks to watch for tuesday, oct. 19, 2021: nflx, olb, fcel, grvi, resn""]"
NFLX,2021-10-22,"['q3 earnings report recap; tsla, nflx, jnj, pg']"
NFLX,2021-11-05,"[""this video communications app passed netflix, coinbase and twitter in apple's app store""]"
NFLX,2021-11-09,"[""watching shares of netflix; netflix geeked tweets 'netflix games is coming to ios! starting tomorrow, you can access netflix games through the netflix app on any mobile device, anywhere in the world.'""]"
NFLX,2021-11-18,"['are markets overvaluing these 3 stocks? lulu, nflx, sq']"
NFLX,2021-12-07,"[""'netflix's gaming service adds three more titles globally on ios and android'  report""]"
NFLX,2021-12-22,['check out what whales are doing with nflx']
NFLX,2021-12-27,"[""(nflx) - analyzing netflix inc's short interest""]"
NFLX,2022-01-13,"[""benzinga pro's top 5 stocks to watch for thursday, jan. 13, 2022: nflx, xlf, amc, nkla, ispc"", 'check out what whales are doing with nflx', ""apple app store analysis: at&t's hbo max passes netflix, disney+""]"
NFLX,2022-01-17,"[""apple app store analysis: netflix and disney+ heat up, at&t's hbo max catches fire""]"
NFLX,2022-01-19,"[""benzinga pro's top 5 stocks to watch for wednesday, jan. 19, 2022 (earnings preview edition): aapl, tsla, intc, ba, nflx""]"
NFLX,2022-01-20,"[""benzinga pro's top 5 stocks to watch for thursday, jan. 20, 2022: etsy, nuvb, trv, eh, nflx"", 'top 10 wallstreetbets mentions for january 20, 2022 premarket: gme, lcid, amd, tsla, baba, nflx, sofi, msft, pltr, amc']"
NFLX,2022-01-21,"['top 10 wallstreetbets mentions for january 21, 2022 since 9:30 am open: gme, nflx, tsla, amc, lcid, pton, pltr, sofi, coin, dte', 'top 10 wallstreetbets mentions for january 21, 2022 premarket: gme, nflx, tsla, aapl, amc, pton, lcid, msft, nvda, sofi']"
NFLX,2022-01-23,"['top wallstreetbets mentions for sunday january 23, 2022: gme, tsla, aapl, msft, amc, nflx, pltr, hood, nvda, sofi']"
NFLX,2022-01-24,"['top wallstreetbets mentions for monday january 24, 2022 premarket : tsla, gme, pltr, nvda, msft, amd, mrna, aapl, nflx, arkk']"
NFLX,2022-01-25,"['top 10 wallstreetbets mentions for january 25, 2022 since 9:30 am open: gme, tsla, msft, amc, aapl, nflx, ibm, nvda, amd, hood']"
NFLX,2022-01-27,"['top 10 wallstreetbets mentions for january 27, 2022 premarket: gme, amd, tsla, aapl, nflx, hood, xlnx, nvda, msft, baba', 'top 10 wallstreetbets mentions for january 27, 2022 since 9:30 am et open: tsla, gme, hood, amd, aapl, intc, msft, lcid, nvda, nflx']"
NFLX,2022-01-28,['check out what whales are doing with nflx']
NFLX,2022-01-31,"['top 10 wallstreetbets mentions for monday january 31, 2022 since 9:30 am et open: gme, pltr, tsla, amc, amd, hood, nio, nflx, spot, crsr', ""benzinga pro's top 5 stocks to watch for monday, jan. 31, 2022: nflx, bb, ions, nxpi, ea""]"
NFLX,2022-02-02,"[""benzinga pro's top 5 stocks to watch for wednesday, feb. 2, 2022: googl, olb, nflx, uso, mtch""]"
NFLX,2022-02-11,['check out what whales are doing with nflx']
NFLX,2022-03-08,"[""apple tv+ enters comcast xfinity platform: is iphone maker's streaming push turning into a shove?""]"
NFLX,2022-03-16,"[""(nflx) - analyzing netflix inc's short interest""]"
NFLX,2022-04-05,['apple app store analysis: this streaming app passed disney+ and netflix over the weekend thanks to wrestlemania']
NFLX,2022-04-11,"[""benzinga pro's top 5 stocks to watch for monday, apr. 11, 2022: jpm, dal, nflx, tsla, stld""]"
NFLX,2022-04-17,"['top wallstreetbets mentions for sunday april 17, 2022: gme, twtr, tsla, amd, coin, amc, pltr, baba, nflx, ater']"
NFLX,2022-04-18,"['top wallstreetbets mentions for monday april 18, 2022 after: twtr, tsla, gme, nflx, amd, ater, dte, sofi, nvda, hood', 'top wallstreetbets mentions for monday april 18, 2022 since 9:30 am et open: tsla, twtr, gme, amd, nvda, nflx, amc, amzn, ater, sofi', 'top wallstreetbets mentions for monday april 18, 2022 premarket: tsla, gme, twtr, amd, didi, nflx, nvda, cei, uvxy, wish']"
NFLX,2022-04-19,"['top wallstreetbets mentions for tuesday april 19, 2022 since 9:30 am et open: nflx, gme, tsla, twtr, amd, nvda, sava, ater, dis, pltr']"
NFLX,2022-04-20,"['top wallstreetbets mentions for wednesday april 20, 2022 premarket: nflx, tsla, gme, amc, amd, twtr, dis, googl, hood, nvda', 'top wallstreetbets mentions for tuesday april 19, 2022 after: nflx, tsla, gme, dis, aapl, ibm, amzn, twtr, nvda, ater']"
NFLX,2022-04-21,"['top wallstreetbets mentions for thursday april 21, 2022 since 9:30 am et open: tsla, nflx, amd, twtr, snap, nvda, aapl, gme, ater, sofi', 'top wallstreetbets mentions for thursday april 21, 2022 since 12am et: tsla, ater, nflx, gme, ups, amc, amzn, amd, snap, nvda']"
NFLX,2022-04-22,"['top wallstreetbets mentions for thursday april 21, 2022 after: snap, tsla,, nflx, crsr, amd, gme, avct, aapl, twtr, nvda']"
NFLX,2022-04-24,"['top wallstreetbets mentions for sunday april 24, 2022: gme, tsla, nflx, twtr, aapl, amc, msft, amzn, dte, gold']"
NFLX,2022-04-25,"['top wallstreetbets mentions for monday april 25, 2022 after: twtr, gme, tsla, msft, googl, amd , aapl, goog, nflx, amc', 'top wallstreetbets mentions for monday april 25, 2022 since 9:30 am et open: twtr, tsla, gme, nflx, amd, zim, aapl, googl, msft, uvxy', 'top wallstreetbets mentions for monday april 25, 2022 premarket: tsla, twtr, amd, gme, nvda, msft, amzn, nflx, aapl, googl']"
NFLX,2022-04-26,"['top wallstreetbets mentions for tuesday april 26, 2022 premarket: twtr, tsla, gme, msft, ups, googl, goog, nflx, aapl, ater', 'top wallstreetbets mentions for tuesday april 26, 2022 since 9:30 am et open: tsla, twtr, msft, googl, gme, amd, goog, nvda, nflx, amzn']"
NFLX,2022-04-27,"['top wallstreetbets mentions for wednesday april 27, 2022 since 9:30 am et open: tsla, msft, gme, twtr, nflx, goog, aapl, pypl, amzn, googl']"
NFLX,2022-04-28,"['top wallstreetbets mentions for thursday april 28, 2022 since 9:30 am et open: tsla, aapl, amzn, tdoc, gme, hood, arkk, nflx, roku, amd', 'top wallstreetbets mentions for thursday april 28, 2022 after: aapl, amzn, hood, roku, tsla, amd, intc, gme, msft, nflx']"
NFLX,2022-05-11,"['top wallstreetbets mentions for wednesday may 11, 2022 since 9:30 am et open: rblx, gme, tsla, coin, amd, nvda, amc, aapl, arkk, nflx']"
NFLX,2022-05-13,['check out what whales are doing with nflx']
NFLX,2022-05-16,"[""benzinga pro's top 5 stocks to watch for monday, may 16, 2022: nflx, wmt, grvi, hd, vlcn""]"
NFLX,2022-05-25,"['time 100 most influential list includes 10 connected to public companies such as tim cook, andy jassy and joe rogan', 'apple app store analysis: this fitness app just passed facebook, snapchat, amazon, netflix and disney+']"
NFLX,2022-06-21,"['top wall street bets mentions for tuesday june 21, 2022 since 9:30 am et open: tsla, gme, meta, amd, amc, rev, nflx, nvda, hood, aapl']"
NFLX,2022-06-22,"['top wall street bets mentions for tuesday june 21, 2022 after: tsla, meta, gme, uvxy, rev, aapl, bbby, amd, amzn, nflx']"
NFLX,2022-06-24,['check out what whales are doing with nflx']
NFLX,2022-06-27,"['top wall street bets mentions for monday june 27, 2022 after: nke, hood, tsla, amc, gme, pltr, aapl, evfm, nflx, fxh']"
NFLX,2022-07-05,['check out what whales are doing with nflx']
NFLX,2022-07-13,"[""'$nflx $msft partnering for ad supported service'  from fast stock market news"", ""benzinga pro's top 5 stocks to watch for wednesday, jul. 13, 2022: nflx, qcom, ulcc, rhe, fuv""]"
NFLX,2022-07-15,"['ten stocks trending on discord for friday july 15, 2022: amd, tsla, amzn, twtr, aapl, msft, tblt, qcom, nflx, fwbi', 'top wall street bets mentions for friday july 15, 2022 since 9:30 am et open: tsla, wfc, aapl, uvxy, amd, googl, twtr, nflx, baba, jpm']"
NFLX,2022-07-17,"['top wall street bets mentions this weekend: nvda, tsla, aapl, amd, nflx, twtr, intc, meta, goog, bac']"
NFLX,2022-07-18,"['top wall street bets mentions for monday july 18, 2022 after: ibm, gme, nflx, aapl, tsla, nvda, amc, msft, goog, amd', 'captain america and donald trump agree on missing this iphone feature', 'top wall street bets mentions for monday july 18, 2022 since 9:30 am et open: gme, tsla, nvda, nflx, googl, amc, amd, aapl, uvxy, coin']"
NFLX,2022-07-19,"[""update: market strategist louis navellier on upcoming netflix earnings: 'nflx has beaten analyst earnings estimates for 3 quarters in a row, but wall street is more obsessed with its (1) subscriber base and (2) guidance.'"", 'top wall street bets mentions for tuesday july 19, 2022 since 9:30 am et open: nflx, tsla, aapl, gme, nvda, twtr, ibm, amd, uvxy, meta', ""market strategist louis navellier on upcoming netflix earnings: 'if nflx announces that it is going to adopt a two model and follow hulu by offering a cheaper advertising model, the stock could soar on the anticipation of expanding its subscriber base'"", ""benzinga pro's top 5 stocks to watch for tuesday, jul. 19, 2022: nflx, cop, skx, asts, usea"", ""(nflx) - analyzing netflix's short interest""]"
NFLX,2022-08-03,"[""benzinga pro's top 5 stocks to watch for wednesday, aug. 3, 2022: nflx, dkng, imos, hqi, btbt""]"
NFLX,2022-08-16,"[""ticketmaster's apple app store ranking surges: what does this mean for live nation?""]"
NFLX,2022-08-23,"['benzinga before the bell: tesla loses challenge against racial bias accusation, monkey pox vaccines may not be enough, apple to manufacture iphone 14 in india soon after release and other top financial stories tuesday, august 23']"
NFLX,2022-08-30,"['benzinga before the bell: tesla sues louisiana automobile dealers association, will iphone 14 feature satellite connectivity?, netflix denies $7 to $9 ad plan and other top financial stories tuesday, august 30']"
NFLX,2022-09-06,"['top financial stories tuesday, september 6: focus on iphone 14 event, opec+ plans mild production cut, netflix']"
NFLX,2022-09-08,"['top financial stories thursday, september 08: amazon slows down hiring, netflix focuses on cost cutting, iphone 14 will be available in russia and more…']"
NFLX,2022-09-15,['check out what whales are doing with nflx']
NFLX,2022-09-16,"[""benzinga pro's top 5 stocks to watch for friday, sept. 16, 2022: amzn, nflx, coin, len, cleu""]"
NFLX,2022-09-26,"[""iphone 14 popular in china?, netflix may lose comics, elon musk's starlink slows, byron allen faces $10b lawsuit and more top financial media stories monday, sept. 26""]"
NFLX,2022-09-27,['check out what whales are doing with nflx']
NFLX,2022-10-04,"['top wall street bets mentions for tuesday october 4, 2022: tsla, twtr, gme, aapl, bbby, amc, amd, nflx, negg, coin']"
NFLX,2022-10-07,"[""benzinga pro's top 10 stocks to watch for friday, october 7, 2022: ms, nflx, tsla, crox, stx, twtr, ups, gm, aapl, amzn""]"
NFLX,2022-10-14,"[""benzinga pro's top 5 stocks to watch for friday, october 14, 2022: nflx, blnk, dlb, rklb, taop""]"
NFLX,2022-10-17,"['ten stocks trending on discord for monday october 17, 2022: avct, inpx, fnhc, agfy, nerv, vev, rblx, acor, mist, nflx']"
NFLX,2022-10-18,"['top wall street bets mentions for tuesday october 18, 2022: nflx, aapl, tsla, gme, amd, bbby, lmt, ual, dis, msft']"
NFLX,2022-10-20,"['top wall street bets mentions for thursday october 20, 2022: snap, tsla, gme, meta, aapl, amd, tlt, nflx, nvda, bbby']"
NFLX,2022-10-27,"['ten top wall street bets mentions for thursday october 27, 2022: meta, sdc, aapl, tsla, amzn, twtr, xom, msft, goog, nflx']"
NFLX,2022-11-15,"[""benzinga pro's top 5 stocks to watch for tuesday, november 15, 2022: intc, nflx, bby, sibn, pegy""]"
NFLX,2022-12-01,"['top ten wall street bets mentions for thursday december 1, 2022: tsla, amc, nvda, aapl, gme, nflx, xpev, baba, snow, shop']"
NFLX,2022-12-15,"['top ten wall street bets mentions for thursday december 15, 2022: tsla, nvda, nflx, cvna, amzn, gme, aapl, meta, amd, twtr']"
NFLX,2022-12-22,"['top wall street bets mentions for thursday december 22, 2022: tsla, amc, nke, aapl, nvda, amzn, gme, nflx, amd, arkk', ""benzinga pro's top 5 stocks to watch for thursday, december 22, 2022: nflx, x, renn, hele, real""]"
NFLX,2022-12-30,"['top wall street bets mentions for friday december 30, 2022: tsla, aapl, jpm, nvda, amc, amzn, nflx, asts, nio, gme']"
NFLX,2023-01-05,"['top wall street bets mentions for thursday january 5, 2023: tsla, bbby, amzn, aapl, baba, nflx, gme, msft, coin, nvda']"
NFLX,2023-01-10,"['top wall street bets mentions for tuesday january 10, 2023: tsla, bbby, coin, nflx, aapl, baba, nvda, cat, jpm, wwe']"
NFLX,2023-01-13,"[""benzinga pro's top 5 stocks to watch for friday, january 13, 2023: aapl, nflx, wen, panw, aprn""]"
NFLX,2023-01-19,"['top wall street bets mentions for thursday january 19. 2023: tsla, bbby, nflx, gme, nvda, aapl, meta, msft, calm, amzn']"
NFLX,2023-01-20,"[""benzinga pro's top 5 stocks to watch for friday, january 20, 2023: nflx, m, para, plnt, apph"", 'top wall street bets mentions for friday january 20, 2023: nflx, tsla, nvda, gns, bbby, googl, msft, aapl, gme, amzn']"
NFLX,2023-01-23,"['ten stocks trending on discord for monday january 23, 2023: aapl, tsla, ppg, shop, crm, amd, nvda, msft, plrx, nflx', 'top wall street bets mentions for monday january 23, 2023: tsla, nvda, msft, nflx, amd, aapl, gme, amzn, bbby, crm']"
NFLX,2023-01-24,"['top wall street bets mentions for tuesday january 24, 2023: msft, tsla, nvda, nflx, amd, amzn, pltr, ffie, aapl, bbby']"
NFLX,2023-01-25,"['top wall street bets mentions for wednesday january 25, 2023: msft, tsla, nvda, nflx, aapl, amzn, googl, bbby, pltr, inda']"
NFLX,2023-01-26,"['top wall street bets mentions for thursday january 26, 2023: tsla, nvda, msft, amc, nio, aapl, boil, nflx, amd, googl']"
