Date,Adj Close,Close,High,Low,Open,Volume,Supertrend,Direction,UpperBand,LowerBand,Uptrend,Downtrend,Ticker,Cleaned_Headlines,headline,sentiment_score
2015-01-23,95.78855895996094,112.0,114.31999969482422,112.0,113.63999938964844,5256000,104.97308396249409,1,120.04824226267475,104.97308396249409,104.97308396249409,,,,No headline available,0.8877419
2015-01-26,95.45502471923828,111.61000061035156,112.0,110.76000213623047,112.0,4203400,104.97308396249409,1,119.12022472367231,104.97308396249409,104.97308396249409,,,,No headline available,0.8877419
2015-01-27,94.08660125732422,110.01000213623047,111.25,109.91999816894531,110.94999694824219,4718300,104.97308396249409,1,118.0582011068959,104.97308396249409,104.97308396249409,,,,No headline available,0.8877419
2015-01-28,92.76094818115234,108.45999908447266,110.87999725341797,108.44999694824219,110.56999969482422,6633500,104.97308396249409,1,117.11987901256373,104.97308396249409,104.97308396249409,,,,No headline available,0.8877419
2015-01-29,93.55634307861328,109.38999938964844,109.58000183105469,106.73999786376953,108.1500015258789,4912300,104.97308396249409,1,115.72139475815794,104.97308396249409,104.97308396249409,,,,No headline available,0.8877419
2015-01-30,90.87083435058594,106.25,109.38999938964844,106.13999938964844,108.62000274658203,5397500,104.97308396249409,1,115.54525480931969,104.97308396249409,104.97308396249409,,,,No headline available,0.8877419
2015-02-02,91.76029968261719,107.29000091552734,107.33999633789062,105.06999969482422,106.7300033569336,4657100,104.97308396249409,1,113.88822688698147,104.97308396249409,104.97308396249409,,,,No headline available,0.8877419
2015-02-03,92.20503997802734,107.80999755859375,108.0,106.5199966430664,107.3499984741211,4192600,104.97308396249409,1,113.88822688698147,104.97308396249409,104.97308396249409,,,,No headline available,0.8877419
2015-02-04,92.29911041259766,107.91999816894531,108.73999786376953,106.75,106.83000183105469,4768900,104.97308396249409,1,113.88822688698147,104.97308396249409,104.97308396249409,,,,No headline available,0.8877419
2015-02-05,93.06884002685547,108.81999969482422,109.80999755859375,108.31999969482422,108.31999969482422,3297700,104.97308396249409,1,113.88822688698147,104.97308396249409,104.97308396249409,,,,No headline available,0.8877419
2015-02-06,92.02543640136719,107.5999984741211,109.4000015258789,107.19000244140625,108.58999633789062,3661400,104.97308396249409,1,113.88822688698147,104.97308396249409,104.97308396249409,,,,No headline available,0.8877419
2015-02-09,91.07611083984375,106.48999786376953,107.23999786376953,106.27999877929688,106.93000030517578,3909700,104.97308396249409,1,113.47535924383908,104.97308396249409,104.97308396249409,,,,No headline available,0.8877419
2015-02-10,93.1971206665039,108.97000122070312,109.45999908447266,107.12999725341797,107.26000213623047,5437400,104.97308396249409,1,113.47535924383908,104.97308396249409,104.97308396249409,,,,No headline available,0.8877419
2015-02-11,93.94976806640625,109.8499984741211,110.05999755859375,108.37999725341797,108.7300033569336,3798500,104.97308396249409,1,113.47535924383908,104.97308396249409,104.97308396249409,,,,No headline available,0.8877419
2015-02-12,93.94120788574219,109.83999633789062,110.77999877929688,108.83000183105469,110.69999694824219,3378000,104.97308396249409,1,113.47535924383908,104.97308396249409,104.97308396249409,,,,No headline available,0.8877419
2015-02-13,93.59912109375,109.44000244140625,109.83999633789062,108.68000030517578,109.69000244140625,3727600,104.97308396249409,1,113.47535924383908,104.97308396249409,104.97308396249409,,,,No headline available,0.8877419
2015-02-17,93.872802734375,109.76000213623047,109.76000213623047,108.5199966430664,109.33999633789062,3430600,104.97308396249409,1,113.47535924383908,104.97308396249409,104.97308396249409,,,,No headline available,0.8877419
2015-02-18,93.88133239746094,109.7699966430664,110.22000122070312,108.94999694824219,109.76000213623047,2958700,104.97308396249409,1,113.47535924383908,104.97308396249409,104.97308396249409,,,,No headline available,0.8877419
2015-02-19,94.10370635986328,110.02999877929688,110.36000061035156,109.44000244140625,109.54000091552734,2674800,104.97308396249409,1,113.47535924383908,104.97308396249409,104.97308396249409,,,,No headline available,0.8877419
2015-02-20,96.31881713867188,112.62000274658203,112.81999969482422,109.44000244140625,109.95999908447266,4647100,105.12929231232162,1,113.47535924383908,105.12929231232162,105.12929231232162,,,,No headline available,0.8877419
2015-02-23,99.55168914794922,116.4000015258789,116.48999786376953,112.8499984741211,112.98999786376953,7060000,108.10836175357481,1,113.47535924383908,108.10836175357481,108.10836175357481,,,,No headline available,0.8877419
2015-02-24,98.72207641601562,115.43000030517578,116.58000183105469,115.31999969482422,116.26000213623047,3582800,109.66652734823687,1,122.23347417764204,109.66652734823687,109.66652734823687,,,,No headline available,0.8877419
2015-02-25,97.54183959960938,114.05000305175781,115.81999969482422,113.72000122070312,115.81999969482422,3845900,109.66652734823687,1,121.05512607323233,109.66652734823687,109.66652734823687,,,,No headline available,0.8877419
2015-02-26,97.20828247070312,113.66000366210938,114.62000274658203,113.37000274658203,114.41000366210938,3126800,109.66652734823687,1,120.02661580050382,109.66652734823687,109.66652734823687,,,,No headline available,0.8877419
2015-02-27,97.18262481689453,113.62999725341797,114.25,113.41000366210938,113.7699966430664,4016400,109.66652734823687,1,119.51045248095149,109.66652734823687,109.66652734823687,,,,No headline available,0.8877419
2015-03-02,97.8411636352539,114.4000015258789,114.8499984741211,113.62999725341797,113.62999725341797,2952200,109.66652734823687,1,119.51045248095149,109.66652734823687,109.66652734823687,,,,No headline available,0.8877419
2015-03-03,96.52410125732422,112.86000061035156,114.48999786376953,112.36000061035156,113.94999694824219,3163700,109.66652734823687,1,118.9945637690922,109.66652734823687,109.66652734823687,,,,No headline available,0.8877419
2015-03-04,97.34514617919922,113.81999969482422,113.97000122070312,111.6500015258789,112.25,3180900,109.66652734823687,1,118.51860936056676,109.66652734823687,109.66652734823687,,,,No headline available,0.8877419
2015-03-05,98.17471313476562,114.79000091552734,115.72000122070312,114.06999969482422,114.06999969482422,2941400,109.66652734823687,1,118.51860936056676,109.66652734823687,109.66652734823687,,,,No headline available,0.8877419
2015-03-06,96.54118347167969,112.87999725341797,115.16000366210938,112.61000061035156,115.16000366210938,3196900,109.66652734823687,1,118.51860936056676,109.66652734823687,109.66652734823687,,,,No headline available,0.8877419
2015-03-09,98.2688217163086,114.9000015258789,114.95999908447266,112.87000274658203,112.97000122070312,3942000,109.66652734823687,1,118.51860936056676,109.66652734823687,109.66652734823687,,,,No headline available,0.8877419
2015-03-10,96.18197631835938,112.45999908447266,114.41000366210938,112.45999908447266,114.26000213623047,3957900,109.66652734823687,1,118.51860936056676,109.66652734823687,109.66652734823687,,,,No headline available,0.8877419
2015-03-11,96.72687530517578,112.72000122070312,113.58999633789062,112.63999938964844,112.9000015258789,2593700,109.66652734823687,1,118.51860936056676,109.66652734823687,109.66652734823687,,,,No headline available,0.8877419
2015-03-12,98.5804214477539,114.87999725341797,115.05000305175781,113.1500015258789,113.31999969482422,3258600,109.66652734823687,1,118.51860936056676,109.66652734823687,109.66652734823687,,,,No headline available,0.8877419
2015-03-13,98.89791107177734,115.25,115.38999938964844,113.52999877929688,114.44000244140625,3066800,109.66652734823687,1,118.51860936056676,109.66652734823687,109.66652734823687,,,,No headline available,0.8877419
2015-03-16,101.70394134521484,118.5199966430664,118.69000244140625,115.81999969482422,116.0,4692200,110.92042620805732,1,118.51860936056676,110.92042620805732,110.92042620805732,,,,No headline available,0.8877419
2015-03-17,100.91448211669922,117.5999984741211,118.12999725341797,116.91999816894531,118.08000183105469,3303500,111.34388079489318,1,123.7061146274701,111.34388079489318,111.34388079489318,,,,No headline available,0.8877419
2015-03-18,102.93964385986328,119.95999908447266,120.5199966430664,116.7300033569336,117.43000030517578,5533500,111.92499678950055,1,123.7061146274701,111.92499678950055,111.92499678950055,,,,No headline available,0.8877419
2015-03-19,103.62611389160156,120.76000213623047,121.0999984741211,119.81999969482422,120.0,4032500,114.04599656123409,1,123.7061146274701,114.04599656123409,114.04599656123409,,,,No headline available,0.8877419
2015-03-20,102.23599243164062,119.13999938964844,121.52999877929688,119.0,121.3499984741211,7195700,114.04599656123409,1,123.7061146274701,114.04599656123409,114.04599656123409,,,,No headline available,0.8877419
2015-03-23,102.15017700195312,119.04000091552734,120.4800033569336,118.58999633789062,119.4800033569336,4576500,114.04599656123409,1,123.7061146274701,114.04599656123409,114.04599656123409,,,,No headline available,0.8877419
2015-03-24,101.36072540283203,118.12000274658203,119.63999938964844,118.08000183105469,118.9000015258789,3054700,114.04599656123409,1,123.7061146274701,114.04599656123409,114.04599656123409,,,,No headline available,0.8877419
2015-03-25,100.00487518310547,116.54000091552734,119.75,116.51000213623047,118.8499984741211,3385500,114.04599656123409,1,123.7061146274701,114.04599656123409,114.04599656123409,,,,No headline available,0.8877419
2015-03-26,99.75602722167969,116.25,117.20999908447266,114.5999984741211,116.06999969482422,2856400,114.04599656123409,1,122.64060633709924,114.04599656123409,114.04599656123409,,,,No headline available,0.8877419
2015-03-27,101.26634216308594,118.01000213623047,118.22000122070312,116.0199966430664,116.05999755859375,2608500,114.04599656123409,1,122.64060633709924,114.04599656123409,114.04599656123409,,,,No headline available,0.8877419
2015-03-30,103.83206939697266,121.0,123.76000213623047,120.52999877929688,122.31999969482422,5178500,114.37015709998184,1,122.64060633709924,114.37015709998184,114.37015709998184,,UNH,['health care etfs moving on unh deal'],['health care etfs moving on unh deal'],0.8963603
2015-03-31,101.5065689086914,118.29000091552734,120.93000030517578,118.22000122070312,120.80000305175781,4573100,114.37015709998184,1,122.64060633709924,114.37015709998184,114.37015709998184,,,,No headline available,0.8877419
2015-04-01,100.7857894897461,117.44999694824219,119.5199966430664,116.54000091552734,119.5199966430664,4826200,114.37015709998184,1,122.64060633709924,114.37015709998184,114.37015709998184,,,,No headline available,0.8877419
2015-04-02,100.70852661132812,117.36000061035156,118.37999725341797,116.87000274658203,117.5999984741211,2497100,114.37015709998184,1,122.64060633709924,114.37015709998184,114.37015709998184,,,,No headline available,0.8877419
2015-04-06,101.00030517578125,117.69999694824219,118.5199966430664,115.94999694824219,116.0199966430664,2544700,114.37015709998184,1,122.64060633709924,114.37015709998184,114.37015709998184,,,,No headline available,0.8877419
2015-04-07,100.69996643066406,117.3499984741211,119.83000183105469,117.2699966430664,119.44999694824219,2528500,114.37015709998184,1,122.64060633709924,114.37015709998184,114.37015709998184,,,,No headline available,0.8877419
2015-04-08,101.4207992553711,118.19000244140625,118.83000183105469,117.47000122070312,117.77999877929688,2627000,114.37015709998184,1,122.64060633709924,114.37015709998184,114.37015709998184,,,,No headline available,0.8877419
2015-04-09,101.72969818115234,118.55000305175781,118.76000213623047,117.5999984741211,117.83000183105469,2247200,114.37015709998184,1,122.64060633709924,114.37015709998184,114.37015709998184,,,,No headline available,0.8877419
2015-04-10,102.11587524414062,119.0,119.0999984741211,117.97000122070312,118.55000305175781,2232600,114.37015709998184,1,122.64060633709924,114.37015709998184,114.37015709998184,,,,No headline available,0.8877419
2015-04-13,102.43336486816406,119.37000274658203,121.30999755859375,119.12999725341797,121.0,3961000,114.37015709998184,1,122.64060633709924,114.37015709998184,114.37015709998184,,,,No headline available,0.8877419
2015-04-14,102.90532684326172,119.91999816894531,120.18000030517578,118.5199966430664,119.33999633789062,3208800,114.37015709998184,1,122.64060633709924,114.37015709998184,114.37015709998184,,,,No headline available,0.8877419
2015-04-15,100.67420959472656,117.31999969482422,120.73999786376953,116.55000305175781,120.37999725341797,7344000,114.37015709998184,1,122.64060633709924,114.37015709998184,114.37015709998184,,,,No headline available,0.8877419
2015-04-16,104.34695434570312,121.5999984741211,122.31999969482422,120.5199966430664,121.93000030517578,7068000,114.37015709998184,1,122.64060633709924,114.37015709998184,114.37015709998184,,,,No headline available,0.8877419
2015-04-17,101.86699676513672,118.70999908447266,121.05000305175781,117.73999786376953,121.0,4390000,114.37015709998184,1,122.64060633709924,114.37015709998184,114.37015709998184,,,,No headline available,0.8877419
2015-04-20,101.75544738769531,118.58000183105469,120.33000183105469,118.06999969482422,119.8499984741211,4650700,114.37015709998184,1,122.64060633709924,114.37015709998184,114.37015709998184,,,,No headline available,0.8877419
2015-04-21,102.35611724853516,119.27999877929688,119.62999725341797,118.76000213623047,119.0,3379800,114.37015709998184,1,122.64060633709924,114.37015709998184,114.37015709998184,,,,No headline available,0.8877419
2015-04-22,101.09468078613281,117.80999755859375,119.94000244140625,117.16999816894531,119.54000091552734,3846700,114.37015709998184,1,122.64060633709924,114.37015709998184,114.37015709998184,,,,No headline available,0.8877419
2015-04-23,101.48085021972656,118.26000213623047,118.58000183105469,116.95999908447266,117.4800033569336,3244300,114.37015709998184,1,122.64060633709924,114.37015709998184,114.37015709998184,,,,No headline available,0.8877419
2015-04-24,101.8498306274414,118.69000244140625,119.08999633789062,118.0199966430664,118.27999877929688,3139200,114.37015709998184,1,122.64060633709924,114.37015709998184,114.37015709998184,,,,No headline available,0.8877419
2015-04-27,99.74744415283203,116.23999786376953,119.41000366210938,116.06999969482422,119.18000030517578,5174300,114.37015709998184,1,122.64060633709924,114.37015709998184,114.37015709998184,,,,No headline available,0.8877419
2015-04-28,100.9059066772461,117.58999633789062,117.73999786376953,114.27999877929688,116.88999938964844,4144800,114.37015709998184,1,122.64060633709924,114.37015709998184,114.37015709998184,,,,No headline available,0.8877419
2015-04-29,97.49059295654297,113.61000061035156,117.31999969482422,112.04000091552734,116.22000122070312,7122600,122.64060633709924,-1,122.64060633709924,114.37015709998184,,122.64060633709924,,,No headline available,0.8877419
2015-04-30,95.59416198730469,111.4000015258789,114.33000183105469,111.12000274658203,113.52999877929688,6705600,121.3244483837332,-1,121.3244483837332,104.12555619390352,,121.3244483837332,,,No headline available,0.8877419
2015-05-01,97.1387710571289,113.19999694824219,113.66000366210938,111.73999786376953,112.29000091552734,5805100,121.11750288923196,-1,121.11750288923196,104.28249863664695,,121.11750288923196,,,No headline available,0.8877419
2015-05-04,98.30582427978516,114.55999755859375,114.93000030517578,113.44999694824219,113.69999694824219,3531500,121.11750288923196,-1,121.11750288923196,106.09524570596565,,121.11750288923196,,,No headline available,0.8877419
2015-05-05,97.28465270996094,113.37000274658203,114.27999877929688,113.01000213623047,113.94000244140625,3960400,121.11750288923196,-1,121.11750288923196,106.09524570596565,,121.11750288923196,,,No headline available,0.8877419
2015-05-06,97.38762664794922,113.48999786376953,114.48999786376953,112.66000366210938,114.0,3369800,121.09924765327767,-1,121.09924765327767,106.09524570596565,,121.09924765327767,,,No headline available,0.8877419
2015-05-07,98.47743225097656,114.76000213623047,115.13999938964844,113.11000061035156,113.1500015258789,3300200,121.09924765327767,-1,121.09924765327767,106.74417816490654,,121.09924765327767,,,No headline available,0.8877419
2015-05-08,99.26688385009766,115.68000030517578,116.58999633789062,115.05000305175781,115.93000030517578,3066000,121.09924765327767,-1,121.09924765327767,108.62826178274206,,121.09924765327767,,,No headline available,0.8877419
2015-05-11,98.48602294921875,114.7699966430664,115.79000091552734,114.72000122070312,115.61000061035156,3376400,121.09924765327767,-1,121.09924765327767,108.62826178274206,,121.09924765327767,,,No headline available,0.8877419
2015-05-12,98.37446594238281,114.63999938964844,115.08000183105469,113.83000183105469,114.2300033569336,3844600,120.94420945744378,-1,120.94420945744378,108.62826178274206,,120.94420945744378,,,No headline available,0.8877419
2015-05-13,99.42138671875,115.86000061035156,116.30000305175781,114.62000274658203,114.62000274658203,3667700,120.94420945744378,-1,120.94420945744378,109.115715943867,,120.94420945744378,,,No headline available,0.8877419
2015-05-14,101.71253204345703,118.52999877929688,118.62000274658203,116.20999908447266,117.18000030517578,4771400,120.94420945744378,-1,120.94420945744378,110.87714201488558,,120.94420945744378,,,No headline available,0.8877419
2015-05-15,102.39903259277344,119.33000183105469,119.3499984741211,118.30999755859375,118.77999877929688,3083800,120.94420945744378,-1,120.94420945744378,112.63392473112162,,120.94420945744378,,,No headline available,0.8877419
2015-05-18,102.80233764648438,119.80000305175781,119.9800033569336,118.83999633789062,119.22000122070312,2824700,120.94420945744378,-1,120.94420945744378,113.491531784987,,120.94420945744378,,,No headline available,0.8877419
2015-05-19,103.4459457397461,120.55000305175781,121.12999725341797,119.69000244140625,119.81999969482422,3554900,120.94420945744378,-1,120.94420945744378,114.651380147626,,120.94420945744378,,,No headline available,0.8877419
2015-05-20,104.03803253173828,121.23999786376953,121.8499984741211,120.02999877929688,120.7300033569336,3379200,115.21124098845422,1,120.94420945744378,115.21124098845422,115.21124098845422,,,,No headline available,0.8877419
2015-05-21,103.36870574951172,120.45999908447266,120.83999633789062,120.05000305175781,120.76000213623047,2983500,115.21124098845422,1,125.95788001285702,115.21124098845422,115.21124098845422,,,,No headline available,0.8877419
2015-05-22,102.62216186523438,119.58999633789062,120.77999877929688,119.13999938964844,120.30000305175781,2945900,115.21124098845422,1,125.41359118759671,115.21124098845422,115.21124098845422,,,,No headline available,0.8877419
2015-05-26,101.46368408203125,118.23999786376953,119.58999633789062,117.69999694824219,119.22000122070312,3014500,115.21124098845422,1,124.12022935277258,115.21124098845422,115.21124098845422,,,,No headline available,0.8877419
2015-05-27,102.50201416015625,119.44999694824219,119.8499984741211,118.2699966430664,118.87999725341797,2887700,115.21124098845422,1,124.12022935277258,115.21124098845422,115.21124098845422,,,,No headline available,0.8877419
2015-05-28,102.64788818359375,119.62000274658203,119.81999969482422,118.29000091552734,119.30999755859375,2873600,115.21124098845422,1,124.12022935277258,115.21124098845422,115.21124098845422,,,,No headline available,0.8877419
2015-05-29,103.1541748046875,120.20999908447266,121.62000274658203,117.73999786376953,120.05999755859375,6019900,115.21124098845422,1,124.12022935277258,115.21124098845422,115.21124098845422,,,,No headline available,0.8877419
2015-06-01,102.85383605957031,119.86000061035156,120.55999755859375,118.75,120.54000091552734,3876400,115.21124098845422,1,124.12022935277258,115.21124098845422,115.21124098845422,,,,No headline available,0.8877419
2015-06-02,101.04320526123047,117.75,119.68000030517578,117.41000366210938,119.48999786376953,4219500,115.21124098845422,1,124.12022935277258,115.21124098845422,115.21124098845422,,,,No headline available,0.8877419
2015-06-03,101.55805206298828,118.3499984741211,118.98999786376953,117.44999694824219,118.0,3438100,115.21124098845422,1,124.12022935277258,115.21124098845422,115.21124098845422,,,,No headline available,0.8877419
2015-06-04,100.09928894042969,116.6500015258789,117.97000122070312,116.02999877929688,117.91999816894531,3300300,115.21124098845422,1,123.01320486710786,115.21124098845422,115.21124098845422,,,,No headline available,0.8877419
2015-06-05,99.9963150024414,116.52999877929688,116.75,115.36000061035156,116.33000183105469,2724500,115.21124098845422,1,121.88388450246738,115.21124098845422,115.21124098845422,,,,No headline available,0.8877419
2015-06-08,100.32238006591797,116.91000366210938,117.66999816894531,116.31999969482422,116.37999725341797,3271300,115.21124098845422,1,121.88388450246738,115.21124098845422,115.21124098845422,,,,No headline available,0.8877419
2015-06-09,100.39104461669922,116.98999786376953,117.37999725341797,115.79000091552734,116.93000030517578,3047300,115.21124098845422,1,121.88388450246738,115.21124098845422,115.21124098845422,,,,No headline available,0.8877419
2015-06-10,101.72969818115234,118.55000305175781,118.87999725341797,116.7300033569336,117.02999877929688,4006400,115.21124098845422,1,121.88388450246738,115.21124098845422,115.21124098845422,,,,No headline available,0.8877419
2015-06-11,102.82413482666016,119.31999969482422,119.94000244140625,118.22000122070312,118.41000366210938,3815600,115.21124098845422,1,121.88388450246738,115.21124098845422,115.21124098845422,,,,No headline available,0.8877419
2015-06-12,101.38499450683594,117.6500015258789,119.0,117.5,118.83999633789062,3076600,115.21124098845422,1,121.88388450246738,115.21124098845422,115.21124098845422,,,,No headline available,0.8877419
2015-06-15,102.53113555908203,118.9800033569336,120.87999725341797,116.0,116.83000183105469,6809500,115.21124098845422,1,121.88388450246738,115.21124098845422,115.21124098845422,,,,No headline available,0.8877419
2015-06-16,104.74581909179688,121.55000305175781,122.18000030517578,119.0,119.13999938964844,7229400,115.21124098845422,1,121.88388450246738,115.21124098845422,115.21124098845422,,,,No headline available,0.8877419
2015-06-17,103.1860580444336,119.73999786376953,122.19999694824219,119.16999816894531,121.9000015258789,4805900,115.21124098845422,1,121.88388450246738,115.21124098845422,115.21124098845422,,,,No headline available,0.8877419
2015-06-18,104.17706298828125,120.88999938964844,121.37999725341797,119.91999816894531,120.38999938964844,3478300,115.21124098845422,1,121.88388450246738,115.21124098845422,115.21124098845422,,,,No headline available,0.8877419
2015-06-19,103.69448852539062,120.33000183105469,120.87999725341797,119.9000015258789,120.6500015258789,4178700,115.21124098845422,1,121.88388450246738,115.21124098845422,115.21124098845422,,,,No headline available,0.8877419
2015-06-22,103.62556457519531,120.25,122.2300033569336,119.94000244140625,121.62999725341797,4435600,115.21124098845422,1,121.88388450246738,115.21124098845422,115.21124098845422,,,,No headline available,0.8877419
2015-06-23,105.77130126953125,122.73999786376953,122.7699966430664,121.01000213623047,121.37000274658203,4991000,115.30235084660336,1,121.88388450246738,115.30235084660336,115.30235084660336,,,,No headline available,0.8877419
2015-06-24,102.6948471069336,119.16999816894531,123.0,119.0999984741211,122.80000305175781,4650500,115.30235084660336,1,128.1488833835648,115.30235084660336,115.30235084660336,,,,No headline available,0.8877419
2015-06-25,105.41799926757812,122.33000183105469,123.41000366210938,119.5,119.56999969482422,6149500,115.30235084660336,1,128.1488833835648,115.30235084660336,115.30235084660336,,,,No headline available,0.8877419
2015-06-26,106.21080017089844,123.25,124.11000061035156,122.7300033569336,123.79000091552734,16358200,115.99110470803079,1,128.1488833835648,115.99110470803079,115.99110470803079,,,,No headline available,0.8877419
2015-06-29,104.43559265136719,121.19000244140625,123.02999877929688,121.11000061035156,122.04000091552734,3604000,115.99110470803079,1,128.1488833835648,115.99110470803079,115.99110470803079,,,,No headline available,0.8877419
2015-06-30,105.13361358642578,122.0,122.94000244140625,121.0,122.41999816894531,4982600,115.99110470803079,1,128.1488833835648,115.99110470803079,115.99110470803079,,,,No headline available,0.8877419
2015-07-01,106.32283020019531,123.37999725341797,123.6500015258789,122.22000122070312,122.94999694824219,3269300,115.99110470803079,1,128.1488833835648,115.99110470803079,115.99110470803079,,,,No headline available,0.8877419
2015-07-02,104.96987915039062,121.80999755859375,123.87999725341797,121.0199966430664,123.81999969482422,3682300,115.99110470803079,1,128.1488833835648,115.99110470803079,115.99110470803079,,,,No headline available,0.8877419
2015-07-06,105.27151489257812,122.16000366210938,123.0999984741211,119.26000213623047,119.5999984741211,6522800,115.99110470803079,1,128.1488833835648,115.99110470803079,115.99110470803079,,,,No headline available,0.8877419
2015-07-07,104.01337432861328,120.69999694824219,122.80000305175781,117.80999755859375,122.36000061035156,6476200,115.99110470803079,1,128.1488833835648,115.99110470803079,115.99110470803079,,,,No headline available,0.8877419
2015-07-08,102.3587875366211,118.77999877929688,119.98999786376953,118.4000015258789,119.05000305175781,4009800,115.99110470803079,1,127.35374002313915,115.99110470803079,115.99110470803079,,,,No headline available,0.8877419
2015-07-09,102.84134674072266,119.33999633789062,120.55999755859375,119.30999755859375,120.04000091552734,3315600,115.99110470803079,1,127.35374002313915,115.99110470803079,115.99110470803079,,,,No headline available,0.8877419
2015-07-10,105.2628402709961,122.1500015258789,122.75,120.69999694824219,120.98999786376953,4033500,115.99110470803079,1,127.35374002313915,115.99110470803079,115.99110470803079,,,,No headline available,0.8877419
2015-07-13,105.52141571044922,122.44999694824219,123.75,121.80999755859375,123.0999984741211,3766900,115.99110470803079,1,127.35374002313915,115.99110470803079,115.99110470803079,,,,No headline available,0.8877419
2015-07-14,107.7188720703125,125.0,125.19999694824219,122.0,122.18000030517578,4192400,115.99110470803079,1,127.35374002313915,115.99110470803079,115.99110470803079,,,,No headline available,0.8877419
2015-07-15,108.45999145507812,125.86000061035156,126.05000305175781,123.80999755859375,124.94999694824219,5067300,117.00879935084043,1,127.35374002313915,117.00879935084043,117.00879935084043,,,,No headline available,0.8877419
2015-07-16,107.6585464477539,124.93000030517578,125.5,122.0999984741211,125.41999816894531,7216600,117.00879935084043,1,127.35374002313915,117.00879935084043,117.00879935084043,,,,No headline available,0.8877419
2015-07-17,106.72785186767578,123.8499984741211,124.9800033569336,123.69999694824219,124.69999694824219,3702700,117.00879935084043,1,127.35374002313915,117.00879935084043,117.00879935084043,,,,No headline available,0.8877419
2015-07-20,105.6937484741211,122.6500015258789,124.2300033569336,122.33000183105469,124.05000305175781,3199700,117.00879935084043,1,127.35374002313915,117.00879935084043,117.00879935084043,,,,No headline available,0.8877419
2015-07-21,104.1512222290039,120.86000061035156,122.72000122070312,120.33999633789062,122.56999969482422,4239100,117.00879935084043,1,127.35374002313915,117.00879935084043,117.00879935084043,,,,No headline available,0.8877419
2015-07-22,103.93578338623047,120.61000061035156,121.23999786376953,120.08000183105469,120.97000122070312,3384700,117.00879935084043,1,127.35374002313915,117.00879935084043,117.00879935084043,,,,No headline available,0.8877419
2015-07-23,102.83273315429688,119.33000183105469,121.68000030517578,118.76000213623047,121.62999725341797,4896100,117.00879935084043,1,127.35374002313915,117.00879935084043,117.00879935084043,,,,No headline available,0.8877419
2015-07-24,101.63490295410156,117.94000244140625,119.72000122070312,117.58000183105469,119.12000274658203,3840600,117.00879935084043,1,125.87166519714845,117.00879935084043,117.00879935084043,,,,No headline available,0.8877419
