Date,Adj Close,Close,High,Low,Open,Volume,Supertrend,Direction,UpperBand,LowerBand,Uptrend,Downtrend,Ticker,Cleaned_Headlines,headline,sentiment_score
2015-02-04,25.94355583190918,26.066434860229492,26.560678482055664,25.99213981628418,26.38954734802246,33273101,25.316774504063694,1,26.85597169493581,25.316774504063694,25.316774504063694,,GOOG,"['apple ios overtakes android for first time since q4 2012,']","['apple ios overtakes android for first time since q4 2012,']",-0.81058043
2015-02-05,26.18276023864746,26.306774139404297,26.352649688720703,26.03302574157715,26.117794036865234,36995292,25.316774504063694,1,26.85597169493581,25.316774504063694,25.316774504063694,,,,No headline available,0.8877419
2015-02-06,26.35249137878418,26.477306365966797,26.786457061767578,26.24843406677246,26.30976676940918,35270570,25.316774504063694,1,26.85597169493581,25.316774504063694,25.316774504063694,,,,No headline available,0.8877419
2015-02-09,26.195167541503906,26.31924057006836,26.527170181274414,26.228988647460938,26.327716827392578,25355423,25.316774504063694,1,26.85597169493581,25.316774504063694,25.316774504063694,,,,No headline available,0.8877419
2015-02-10,26.64727783203125,26.77349281311035,26.811389923095703,26.27386474609375,26.39253807067871,34997823,25.316774504063694,1,26.85597169493581,25.316774504063694,25.316774504063694,,,,No headline available,0.8877419
2015-02-11,26.59914207458496,26.725126266479492,26.848787307739258,26.59588050842285,26.69171714782715,27555446,25.316774504063694,1,26.85597169493581,25.316774504063694,25.316774504063694,,,,No headline available,0.8877419
2015-02-12,26.944549560546875,27.072172164916992,27.166414260864258,26.66045379638672,26.788951873779297,32404724,25.33553168003851,1,26.85597169493581,25.33553168003851,25.33553168003851,,,,No headline available,0.8877419
2015-02-13,27.24629020690918,27.375341415405273,27.420217514038086,27.08214569091797,27.093116760253906,38006060,25.726655884013418,1,28.775707320942637,25.726655884013418,25.726655884013418,,,,No headline available,0.8877419
2015-02-17,26.940086364746094,27.067686080932617,27.424705505371094,26.980424880981445,27.266639709472656,32336537,25.726655884013418,1,28.70792252711131,25.726655884013418,25.726655884013418,,,,No headline available,0.8877419
2015-02-18,26.78425407409668,26.911115646362305,27.1998233795166,26.80191421508789,26.99588394165039,29061570,25.726655884013418,1,28.4750631471724,25.726655884013418,25.726655884013418,,,,No headline available,0.8877419
2015-02-19,26.941574096679688,27.069181442260742,27.081148147583008,26.826847076416016,26.82834243774414,19782163,25.726655884013418,1,28.357062848232747,25.726655884013418,25.726655884013418,,,,No headline available,0.8877419
2015-02-20,26.747032165527344,26.87371826171875,27.113061904907227,26.71664810180664,27.08214569091797,28887092,25.726655884013418,1,28.29653785689702,25.726655884013418,25.726655884013418,,,,No headline available,0.8877419
2015-02-23,26.39765167236328,26.522682189941406,26.748512268066406,26.39802360534668,26.729114532470703,29157834,25.726655884013418,1,27.95949090180424,25.726655884013418,25.726655884013418,,,,No headline available,0.8877419
2015-02-24,26.6050968170166,26.731109619140625,26.766014099121094,26.34018325805664,26.42744255065918,20101036,25.726655884013418,1,27.928448599496132,25.726655884013418,25.726655884013418,,,,No headline available,0.8877419
2015-02-25,26.991201400756836,27.11904525756836,27.236223220825195,26.69894790649414,26.721635818481445,36519991,25.726655884013418,1,27.928448599496132,25.726655884013418,25.726655884013418,,GOOG,"[""mark cuban @mcuban tweet: with one billion users a month, youtube still doesn't make money $goog on.wsj.com/1a7rr9o via @wsj""]","[""mark cuban @mcuban tweet: with one billion users a month, youtube still doesn't make money $goog on.wsj.com/1a7rr9o via @wsj""]",0.575219
2015-02-26,27.567380905151367,27.697954177856445,27.730865478515625,27.000869750976562,27.086135864257812,46230579,25.887771125680104,1,27.928448599496132,25.887771125680104,25.887771125680104,,,,No headline available,0.8877419
2015-02-27,27.712297439575195,27.843555450439453,28.158191680908203,27.569307327270508,27.636125564575195,48203982,26.35679735783866,1,27.928448599496132,26.35679735783866,26.35679735783866,,,,No headline available,0.8877419
2015-03-02,28.35448455810547,28.488784790039062,28.529172897338867,27.861007690429688,27.949764251708984,42592618,26.633148128188825,1,27.928448599496132,26.633148128188825,26.633148128188825,,GOOG,"['tim cook twits link to ""breathtaking"" photos taken with ""the world\'s most popular camera"" (but, is it the best amongst smartphones?)']","['tim cook twits link to ""breathtaking"" photos taken with ""the world\'s most popular camera"" (but, is it the best amongst smartphones?)']",0.82574385
2015-03-03,28.468629837036133,28.603469848632812,28.69072914123535,28.248443603515625,28.444406509399414,34095352,26.931152761933664,1,30.008019982817313,26.931152761933664,26.931152761933664,,,,No headline available,0.8877419
2015-03-04,28.455228805541992,28.59000587463379,28.776493072509766,28.32274055480957,28.51521110534668,37536775,27.028900808951967,1,30.008019982817313,27.028900808951967,27.028900808951967,,GOOG,['google to launch iphone version of android wear .com'],['google to launch iphone version of android wear .com'],0.8736188
2015-03-05,28.552501678466797,28.6877384185791,28.81638526916504,28.59200096130371,28.672279357910156,27792094,27.267634892638068,1,30.008019982817313,27.267634892638068,27.267634892638068,,,,No headline available,0.8877419
2015-03-06,28.173093795776367,28.306533813476562,28.75505256652832,28.26041030883789,28.665298461914062,33182854,27.267634892638068,1,29.94902651532691,27.267634892638068,27.267634892638068,,,,No headline available,0.8877419
2015-03-09,28.230911254882812,28.364625930786133,28.4354305267334,28.0996036529541,28.265396118164062,21242161,27.267634892638068,1,29.665430721856964,27.267634892638068,27.267634892638068,,,,No headline available,0.8877419
2015-03-10,27.544057846069336,27.67452049255371,28.165172576904297,27.660558700561523,28.135255813598633,35846146,27.267634892638068,1,29.382208076612184,27.267634892638068,27.267634892638068,,,,No headline available,0.8877419
2015-03-11,27.353981018066406,27.483543395996094,27.830591201782227,27.4586124420166,27.681001663208008,36415706,27.267634892638068,1,29.07860364392045,27.267634892638068,27.267634892638068,,,,No headline available,0.8877419
2015-03-12,27.568872451782227,27.699451446533203,27.742332458496094,27.447641372680664,27.5997257232666,27792094,27.267634892638068,1,28.97399588115194,27.267634892638068,27.267634892638068,,,,No headline available,0.8877419
2015-03-13,27.162418365478516,27.291072845458984,27.843555450439453,27.136497497558594,27.599225997924805,34071287,27.267634892638068,1,28.943251928870485,27.267634892638068,27.267634892638068,,GOOG,['apple watch provides big opportunity for pizza restaurants'],['apple watch provides big opportunity for pizza restaurants'],-0.33810046
2015-03-16,27.519245147705078,27.649587631225586,27.766267776489258,27.225252151489258,27.472074508666992,32819860,27.267634892638068,1,28.943251928870485,27.267634892638068,27.267634892638068,,,,No headline available,0.8877419
2015-03-17,27.337108612060547,27.466590881347656,27.614185333251953,27.324979782104492,27.509971618652344,36110871,27.267634892638068,1,28.890151749610435,27.267634892638068,27.267634892638068,,,,No headline available,0.8877419
2015-03-18,27.766887664794922,27.898405075073242,27.91236686706543,27.275115966796875,27.549362182617188,42690887,27.267634892638068,1,28.890151749610435,27.267634892638068,27.267634892638068,,,,No headline available,0.8877419
2015-03-19,27.691951751708984,27.82311248779297,27.963226318359375,27.73111343383789,27.892919540405273,23945563,27.267634892638068,1,28.890151749610435,27.267634892638068,27.267634892638068,,,,No headline available,0.8877419
2015-03-20,27.8095645904541,27.941286087036133,28.00910186767578,27.875967025756836,28.005611419677734,52337299,27.267634892638068,1,28.890151749610435,27.267634892638068,27.267634892638068,,,,No headline available,0.8877419
2015-03-23,27.732643127441406,27.863998413085938,28.041013717651367,27.71540641784668,27.944778442382812,32876014,27.267634892638068,1,28.890151749610435,27.267634892638068,27.267634892638068,,,,No headline available,0.8877419
2015-03-24,28.29741096496582,28.431440353393555,28.65083885192871,27.983671188354492,28.05098533630371,51665459,27.267634892638068,1,28.890151749610435,27.267634892638068,27.267634892638068,,,,No headline available,0.8877419
2015-03-25,27.73140525817871,27.86275291442871,28.534658432006836,27.860509872436523,28.4468994140625,43045859,27.267634892638068,1,28.890151749610435,27.267634892638068,27.267634892638068,,,,No headline available,0.8877419
2015-03-26,27.552000045776367,27.682498931884766,27.868486404418945,27.457115173339844,27.803165435791016,31452115,27.267634892638068,1,28.890151749610435,27.267634892638068,27.267634892638068,,,,No headline available,0.8877419
2015-03-27,27.21303939819336,27.34193229675293,27.6879825592041,27.33146095275879,27.574295043945312,37949906,27.267634892638068,1,28.890151749610435,27.267634892638068,27.267634892638068,,,,No headline available,0.8877419
2015-03-30,27.396167755126953,27.525928497314453,27.59773063659668,27.33345603942871,27.505483627319336,25750504,27.267634892638068,1,28.79670088262408,27.267634892638068,27.267634892638068,,,,No headline available,0.8877419
2015-03-31,27.196165084838867,27.324979782104492,27.659561157226562,27.261154174804688,27.424705505371094,31760961,27.267634892638068,1,28.777876550892433,27.267634892638068,27.267634892638068,,,,No headline available,0.8877419
2015-04-01,26.92618751525879,27.05372428894043,27.481548309326172,26.901142120361328,27.354896545410156,39261497,28.55123406792233,-1,28.55123406792233,27.267634892638068,,28.55123406792233,GOOG,"[""apple's new iphone trade program to include android phones""]","[""apple's new iphone trade program to include android phones""]",0.54040647
2015-04-02,26.57730484008789,26.70318603515625,26.96845817565918,26.619266510009766,26.96845817565918,34327989,28.148099644284393,-1,28.148099644284393,25.439625041384552,,28.148099644284393,,,No headline available,0.8877419
2015-04-06,26.638591766357422,26.764766693115234,26.846792221069336,26.406002044677734,26.53813934326172,26488525,27.977447757095945,-1,27.977447757095945,25.439625041384552,,27.977447757095945,,,No headline available,0.8877419
2015-04-07,26.651248931884766,26.777481079101562,27.060205459594727,26.726621627807617,26.830337524414062,26057345,27.977447757095945,-1,27.977447757095945,25.577392832364872,,27.977447757095945,,,No headline available,0.8877419
2015-04-08,26.879043579101562,27.0063533782959,27.1180477142334,26.84529685974121,26.84529685974121,23570536,27.977447757095945,-1,27.977447757095945,25.69508365624508,,27.977447757095945,,,No headline available,0.8877419
2015-04-09,26.83785057067871,26.964967727661133,27.02330780029297,26.70119285583496,26.977432250976562,31157308,27.977447757095945,-1,27.977447757095945,25.69508365624508,,27.977447757095945,,,No headline available,0.8877419
2015-04-10,26.799636840820312,26.926572799682617,27.040260314941406,26.791942596435547,27.040260314941406,28189181,27.977447757095945,-1,27.977447757095945,25.71249831423186,,27.977447757095945,,,No headline available,0.8877419
2015-04-13,26.757949829101562,26.884687423706055,27.12851905822754,26.791942596435547,26.846792221069336,32906096,27.977447757095945,-1,27.977447757095945,25.776015061482987,,27.977447757095945,,,No headline available,0.8877419
2015-04-14,26.322216033935547,26.446889877319336,26.804906845092773,26.332305908203125,26.73908805847168,52082601,27.80011502056253,-1,27.80011502056253,25.776015061482987,,27.80011502056253,,,No headline available,0.8877419
2015-04-15,26.42841911315918,26.55359649658203,26.66329574584961,26.089372634887695,26.362621307373047,46376979,27.656868903180346,-1,27.656868903180346,25.776015061482987,,27.656868903180346,,,No headline available,0.8877419
2015-04-16,26.49144744873047,26.61692237854004,26.706178665161133,26.407997131347656,26.422456741333008,25997180,27.656868903180346,-1,27.656868903180346,25.776015061482987,,27.656868903180346,,,No headline available,0.8877419
2015-04-17,26.007572174072266,26.13075828552246,26.419464111328125,25.97917366027832,26.360626220703125,43037837,27.50838563278885,-1,27.50838563278885,25.776015061482987,,27.50838563278885,,,No headline available,0.8877419
2015-04-20,26.569860458374023,26.695707321166992,26.731109619140625,26.153196334838867,26.208045959472656,33585958,27.50838563278885,-1,27.50838563278885,25.776015061482987,,27.50838563278885,,,No headline available,0.8877419
2015-04-21,26.49988555908203,26.62540054321289,26.895658493041992,26.610689163208008,26.80191421508789,36895018,27.50838563278885,-1,27.50838563278885,25.776015061482987,,27.50838563278885,,,No headline available,0.8877419
2015-04-22,26.767627716064453,26.894411087036133,26.97992706298828,26.51470375061035,26.646841049194336,31871263,27.50838563278885,-1,27.50838563278885,25.776015061482987,,27.50838563278885,,,No headline available,0.8877419
2015-04-23,27.14653778076172,27.275115966796875,27.47257423400879,26.937543869018555,26.97593879699707,83697161,27.50838563278885,-1,27.50838563278885,25.84657673657061,,27.50838563278885,,,No headline available,0.8877419
2015-04-24,28.04281997680664,28.175643920898438,28.478811264038086,27.786212921142578,28.227500915527344,98650102,26.548769419969215,1,27.50838563278885,26.548769419969215,26.548769419969215,,,,No headline available,0.8877419
2015-04-27,27.63759422302246,27.76849937438965,28.297500610351562,27.65999984741211,28.16950035095215,47960000,26.548769419969215,1,29.595368863122676,26.548769419969215,26.548769419969215,,,,No headline available,0.8877419
2015-04-28,27.553495407104492,27.68400001525879,27.801000595092773,27.518299102783203,27.73200035095215,29820000,26.548769419969215,1,29.199417067447616,26.548769419969215,26.548769419969215,,,,No headline available,0.8877419
2015-04-29,27.3245792388916,27.45400047302246,27.68400001525879,27.34524917602539,27.523500442504883,33976000,26.548769419969215,1,29.002040344070775,26.548769419969215,26.548769419969215,,,,No headline available,0.8877419
2015-04-30,26.740346908569336,26.867000579833984,27.429500579833984,26.752500534057617,27.39349937438965,41644000,26.548769419969215,1,28.64012471222107,26.548769419969215,26.548769419969215,,,,No headline available,0.8877419
2015-05-01,26.76821517944336,26.895000457763672,26.976999282836914,26.604999542236328,26.921499252319336,35364000,26.548769419969215,1,28.29681107446454,26.548769419969215,26.548769419969215,,,,No headline available,0.8877419
2015-05-04,26.91153335571289,27.038999557495117,27.203500747680664,26.753000259399414,26.92650032043457,26160000,26.548769419969215,1,28.29681107446454,26.548769419969215,26.548769419969215,,,,No headline available,0.8877419
2015-05-05,26.414886474609375,26.540000915527344,26.98699951171875,26.519550323486328,26.910499572753906,27662000,28.25045226580273,-1,28.25045226580273,26.548769419969215,,28.25045226580273,,,No headline available,0.8877419
2015-05-06,26.087438583374023,26.211000442504883,26.618999481201172,26.054250717163086,26.562000274658203,31340000,27.853509341773723,-1,27.853509341773723,24.819740856590535,,27.853509341773723,,,No headline available,0.8877419
2015-05-07,26.409910202026367,26.53499984741211,26.67300033569336,26.087499618530273,26.199499130249023,30926000,27.853509341773723,-1,27.853509341773723,24.839403943630455,,27.853509341773723,,,No headline available,0.8877419
2015-05-08,26.784137725830078,26.910999298095703,27.0575008392334,26.25,26.832500457763672,30552000,27.853509341773723,-1,27.853509341773723,25.024738737713456,,27.853509341773723,,,No headline available,0.8877419
2015-05-11,26.658729553222656,26.78499984741211,27.099000930786133,26.770000457763672,26.918500900268555,18106000,27.853509341773723,-1,27.853509341773723,25.369690038655243,,27.853509341773723,GOOG,"[""apple's u.s. market share grows to 42.6 percent, ios also gains share""]","[""apple's u.s. market share grows to 42.6 percent, ios also gains share""]",-0.8597
2015-05-12,26.327302932739258,26.45199966430664,26.660449981689453,26.26300048828125,26.579999923706055,32684000,27.853509341773723,-1,27.853509341773723,25.369690038655243,,27.853509341773723,,,No headline available,0.8877419
2015-05-13,26.35616683959961,26.481000900268555,26.716100692749023,26.432750701904297,26.527999877929688,25046000,27.853509341773723,-1,27.853509341773723,25.369690038655243,,27.853509341773723,GOOG,['google to support apple watch with news & weather app'],['google to support apple watch with news & weather app'],0.7243785
2015-05-14,26.793094635009766,26.920000076293945,26.950000762939453,26.620500564575195,26.688499450683594,28078000,27.853509341773723,-1,27.853509341773723,25.369690038655243,,27.853509341773723,,,No headline available,0.8877419
2015-05-15,26.566667556762695,26.6924991607666,26.963699340820312,26.518999099731445,26.958999633789062,39426000,27.853509341773723,-1,27.853509341773723,25.369690038655243,,27.853509341773723,,,No headline available,0.8877419
2015-05-18,26.489534378051758,26.614999771118164,26.740999221801758,26.4424991607666,26.600500106811523,40068000,27.853509341773723,-1,27.853509341773723,25.369690038655243,,27.853509341773723,,,No headline available,0.8877419
2015-05-19,26.74134063720703,26.868000030517578,27.033000946044922,26.652000427246094,26.698999404907227,39338000,27.853509341773723,-1,27.853509341773723,25.446025950334178,,27.853509341773723,,,No headline available,0.8877419
2015-05-20,26.836389541625977,26.963499069213867,27.145999908447266,26.64859962463379,26.92449951171875,28616000,27.853509341773723,-1,27.853509341773723,25.49125241871629,,27.853509341773723,,,No headline available,0.8877419
2015-05-21,26.997629165649414,27.125499725341797,27.191999435424805,26.798999786376953,26.897499084472656,29254000,27.853509341773723,-1,27.853509341773723,25.61215710314471,,27.853509341773723,,,No headline available,0.8877419
2015-05-22,26.878192901611328,27.00550079345703,27.20949935913086,26.975500106811523,27.00749969482422,23524000,27.853509341773723,-1,27.853509341773723,25.77729170029484,,27.853509341773723,,,No headline available,0.8877419
2015-05-26,26.490528106689453,26.615999221801758,26.950000762939453,26.493999481201172,26.9060001373291,48130000,27.853509341773723,-1,27.853509341773723,25.77729170029484,,27.853509341773723,,,No headline available,0.8877419
2015-05-27,26.862268447875977,26.989500045776367,27.02750015258789,26.585500717163086,26.639999389648438,30500000,27.853509341773723,-1,27.853509341773723,25.77729170029484,,27.853509341773723,,,No headline available,0.8877419
2015-05-28,26.861770629882812,26.98900032043457,27.030500411987305,26.8125,26.90049934387207,20596000,27.853509341773723,-1,27.853509341773723,25.77729170029484,,27.853509341773723,,,No headline available,0.8877419
2015-05-29,26.480077743530273,26.605499267578125,26.931499481201172,26.572500228881836,26.868499755859375,51948000,27.853509341773723,-1,27.853509341773723,25.77729170029484,,27.853509341773723,GOOG,['do you need hands to eat a big mac?'],['do you need hands to eat a big mac?'],0.8551483
2015-06-01,26.573633193969727,26.699499130249023,26.839500427246094,26.488000869750977,26.839500427246094,38086000,27.853509341773723,-1,27.853509341773723,25.77729170029484,,27.853509341773723,,,No headline available,0.8877419
2015-06-02,26.831912994384766,26.958999633789062,27.149999618530273,26.566499710083008,26.646499633789062,38780000,27.853509341773723,-1,27.853509341773723,25.77729170029484,,27.853509341773723,,,No headline available,0.8877419
2015-06-03,26.888145446777344,27.015499114990234,27.174999237060547,26.855499267578125,26.995500564575195,34340000,27.853509341773723,-1,27.853509341773723,25.77729170029484,,27.853509341773723,GOOG,"[""cnbc now tweets: 'google shareholders reject all shareholder proposals at annual meeting, including report on lobbying payments. • $goog'""]","[""cnbc now tweets: 'google shareholders reject all shareholder proposals at annual meeting, including report on lobbying payments. • $goog'""]",0.12899424
2015-06-04,26.70849609375,26.834999084472656,27.029499053955078,26.715999603271484,26.88800048828125,26966000,27.853509341773723,-1,27.853509341773723,25.77729170029484,,27.853509341773723,,,No headline available,0.8877419
2015-06-05,26.540790557861328,26.666500091552734,26.860000610351562,26.625999450683594,26.8174991607666,27764000,27.853509341773723,-1,27.853509341773723,25.77729170029484,,27.853509341773723,,,No headline available,0.8877419
2015-06-08,26.217321395874023,26.34149932861328,26.70599937438965,26.312000274658203,26.66550064086914,30412000,27.68635089134177,-1,27.68635089134177,25.77729170029484,,27.68635089134177,,,No headline available,0.8877419
2015-06-09,26.21035385131836,26.33449935913086,26.459999084472656,26.15049934387207,26.378000259399414,29106000,27.4577150964886,-1,27.4577150964886,25.77729170029484,,27.4577150964886,GOOG,['is tim cook the new steve ballmer?'],['is tim cook the new steve ballmer?'],0.8384934
2015-06-10,26.707998275756836,26.83449935913086,26.917999267578125,26.467500686645508,26.468000411987305,36300000,27.4577150964886,-1,27.4577150964886,25.77729170029484,,27.4577150964886,,,No headline available,0.8877419
2015-06-11,26.604488372802734,26.730499267578125,26.948999404907227,26.650999069213867,26.921249389648438,24350000,27.4577150964886,-1,27.4577150964886,25.77729170029484,,27.4577150964886,,,No headline available,0.8877419
2015-06-12,26.49102783203125,26.616500854492188,26.6560001373291,26.507999420166016,26.579999923706055,19116000,27.4577150964886,-1,27.4577150964886,25.77729170029484,,27.4577150964886,,,No headline available,0.8877419
2015-06-15,26.235734939575195,26.360000610351562,26.415000915527344,26.200000762939453,26.399999618530273,32654000,27.448684202439075,-1,27.448684202439075,25.77729170029484,,27.448684202439075,,,No headline available,0.8877419
2015-06-16,26.283010482788086,26.407499313354492,26.48200035095215,26.277999877929688,26.420000076293945,21436000,27.448684202439075,-1,27.448684202439075,25.77729170029484,,27.448684202439075,,,No headline available,0.8877419
2015-06-17,26.338247299194336,26.46299934387207,26.548999786376953,26.2549991607666,26.4685001373291,25884000,27.448684202439075,-1,27.448684202439075,25.77729170029484,,27.448684202439075,GOOG,['dams consulting \u200f@damsconsulting: rumor on (twtr) talk about fb and goog dividing up twtr'],['dams consulting \u200f@damsconsulting: rumor on (twtr) talk about fb and goog dividing up twtr'],0.85887045
2015-06-18,26.709989547729492,26.83650016784668,26.907499313354492,26.539499282836914,26.549999237060547,36662000,27.448684202439075,-1,27.448684202439075,25.77729170029484,,27.448684202439075,,,No headline available,0.8877419
2015-06-19,26.707998275756836,26.83449935913086,26.912500381469727,26.65049934387207,26.86050033569336,37870000,27.448684202439075,-1,27.448684202439075,25.77729170029484,,27.448684202439075,,,No headline available,0.8877419
2015-06-22,26.78264617919922,26.909500122070312,27.187000274658203,26.87649917602539,26.97949981689453,25006000,27.448684202439075,-1,27.448684202439075,25.968936963882683,,27.448684202439075,,,No headline available,0.8877419
2015-06-23,26.8966064453125,27.02400016784668,27.074949264526367,26.762500762939453,26.98200035095215,23950000,27.448684202439075,-1,27.448684202439075,25.968936963882683,,27.448684202439075,,,No headline available,0.8877419
2015-06-24,26.765228271484375,26.892000198364258,27.0,26.783000946044922,27.0,25732000,27.448684202439075,-1,27.448684202439075,25.968936963882683,,27.448684202439075,,,No headline available,0.8877419
2015-06-25,26.63534164428711,26.761499404907227,27.045000076293945,26.761499404907227,26.943500518798828,26714000,27.448684202439075,-1,27.448684202439075,25.968936963882683,,27.448684202439075,,,No headline available,0.8877419
2015-06-26,26.459177017211914,26.58449935913086,26.88800048828125,26.5674991607666,26.863000869750977,42182000,27.448684202439075,-1,27.448684202439075,25.968936963882683,,27.448684202439075,,,No headline available,0.8877419
2015-06-29,25.953075408935547,26.076000213623047,26.430500030517578,26.027000427246094,26.250499725341797,38756000,27.293212005912583,-1,27.293212005912583,25.968936963882683,,27.293212005912583,,,No headline available,0.8877419
2015-06-30,25.902812957763672,26.02549934387207,26.3125,26.024999618530273,26.301000595092773,44344000,27.213015523033725,-1,27.213015523033725,25.968936963882683,,27.213015523033725,,,No headline available,0.8877419
2015-07-01,25.968996047973633,26.091999053955078,26.284500122070312,25.911500930786133,26.236499786376953,39220000,27.14973942620521,-1,27.14973942620521,25.968936963882683,,27.14973942620521,,,No headline available,0.8877419
2015-07-02,26.046630859375,26.170000076293945,26.232500076293945,26.054000854492188,26.054000854492188,24718000,27.14336524173288,-1,27.14336524173288,25.968936963882683,,27.14336524173288,,,No headline available,0.8877419
2015-07-06,26.019758224487305,26.14299964904785,26.262500762939453,25.950000762939453,25.975000381469727,25610000,27.100104061645286,-1,27.100104061645286,25.968936963882683,,27.100104061645286,,,No headline available,0.8877419
2015-07-07,26.127248764038086,26.250999450683594,26.30900001525879,25.759000778198242,26.1564998626709,31944000,27.093468136681928,-1,27.093468136681928,25.968936963882683,,27.093468136681928,,,No headline available,0.8877419
2015-07-08,25.719680786132812,25.84149932861328,26.136699676513672,25.805500030517578,26.052499771118164,25934000,27.0582706455235,-1,27.0582706455235,25.968936963882683,,27.0582706455235,,,No headline available,0.8877419
2015-07-09,25.911272048950195,26.034000396728516,26.188499450683594,26.017499923706055,26.1560001373291,36846000,27.0582706455235,-1,27.0582706455235,25.02044593776664,,27.0582706455235,,,No headline available,0.8877419
2015-07-10,26.381542205810547,26.506500244140625,26.628000259399414,26.27750015258789,26.31450080871582,39134000,27.0582706455235,-1,27.0582706455235,25.30025187270702,,27.0582706455235,,,No headline available,0.8877419
